#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T03:05:41 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T03:05:41	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/A%2BA/594/A27/psz2&-out.max=unlimited&-out=INDEX,NAME,GLON,GLAT,RAJ2000,DEJ2000,SNR,PIPEDET,PIPE-DET,VALID,z,MSZ,MSZ_ERR_UP,MSZ_ERR_LOW,MSZERR,Y5R500,e_Y5R500,COSMO,REDSHIFT_ID	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35940027
#Name: J/A+A/594/A27
#Title: Planck Sunyaev-Zeldovich sources (PSZ2) (Planck+, 2016)
#INFO	ivoid=ivo://cds.vizier/j/a+a/594/a27	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/594/a27	    IVOID of underlying data collection
#INFO	creator=Plankc collaboration Ade P.A.R.	    First author or institution
#INFO	cites=bibcode:2016A&A...594A..27P	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2016	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/594/A27	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35940027	    Dataset identifier that can be used for citation
#INFO	publication_date=2018-04-09	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_594_A27_psz2:
#Name: J/A+A/594/A27/psz2
#Title: Second SZ catalogue (PSZ2) (Union catalog)
#Column	Index	(I4)	Index used to cross-reference with individual catalogues (INDEX)	[ucd=meta.id]
#Column	Name	(A18)	Source name (NAME) (1)	[ucd=meta.id;meta.main]
#Column	GLON	(F11.7)	Galactic longitude (GLON)	[ucd=pos.galactic.lon]
#Column	GLAT	(F11.7)	Galactic latitude (GLAT)	[ucd=pos.galactic.lat]
#Column	RAJ2000	(F11.7)	Right ascension (J2000) transformed from (GLON,GLAT) (RA)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F11.7)	Declination (J2000) transformed from (GLON,GLAT) (DEC)	[ucd=pos.eq.dec;meta.main]
#Column	SNR	(F8.5)	Signal-to-noise ratio of the detection (SNR)	[ucd=stat.snr]
#Column	z	(F9.6)	Redshift of cluster (REDSHIFT) (5)	[ucd=src.redshift]
#Column	MSZ	(F9.6)	? SZ mass proxy (MSZ) (6)	[ucd=phys.mass]
#Column	E_MSZ	(F9.6)	? Upper bound of 68% SZ mass proxy confidence interval (MSZ_ERR_UP) (6)	[ucd=stat.error;stat.max]
#Column	e_MSZ	(F9.6)	? Lower bound of 68% SZ mass proxy confidence interval (MSZ_ERR_LOW) (6)	[ucd=stat.error]
#Column	Y5R500	(F10.6)	Mean marginal Y5R500 as determined by reference pipeline (Y5R500)	[ucd=stat.snr]
#Column	e_Y5R500	(F9.6)	Uncertainty on Y5R500 as determined by reference pipeline (Y5R500_ERR)	[ucd=stat.error]
#Column	COSMO	(I1)	[0/1] Indicates whether detection is in the cosmology sample (COSMO)	[ucd=meta.code]
#Column	zID	(a25)	External identifier of cluster associated with redshift measurement (REDSHIFT_ID) (5)	[ucd=src.redshift]
Index	Name	GLON	GLAT	RAJ2000	DEJ2000	SNR	z	MSZ	E_MSZ	e_MSZ	Y5R500	e_Y5R500	COSMO	zID
 574	PSZ2 G117.11+11.48	117.1184220	 11.4881988	352.4867269	+73.4333560	 5.13799	-1.000000	         	         	         	  5.176927	 1.948440	0	
 575	PSZ2 G117.38-52.47	117.3807078	-52.4751506	009.4267042	+10.2485363	 5.45834	-1.000000	         	         	         	  2.480055	 0.899697	0	
 576	PSZ2 G117.98-55.88	117.9847975	-55.8849162	010.0670963	+06.8795073	 6.45055	 0.039500	 1.668487	 0.175442	 0.182399	 12.772136	 4.425219	1	A76
 577	PSZ2 G118.03+31.10	118.0394045	 31.1044059	238.7603531	+84.1637020	 6.58282	 0.194000	 4.331743	 0.335178	 0.342707	  2.961312	 0.698527	0	
 578	PSZ2 G118.34+68.79	118.3452325	 68.7976343	195.3483931	+48.2418566	 4.98433	 0.254879	 3.774225	 0.454571	 0.517971	  1.279860	 0.595983	0	RMJ130122.0+481545.0
 579	PSZ2 G118.39+42.22	118.3925079	 42.2286737	205.4878996	+74.4514115	 7.45455	 0.478000	 5.507178	 0.435272	 0.438684	  0.837509	 0.189769	1	
 580	PSZ2 G118.46+39.32	118.4661739	 39.3261393	208.6942852	+77.2477318	 8.14613	 0.396700	 6.004693	 0.377127	 0.400665	  1.521814	 0.352266	1	RXC J1354.6+7715
 581	PSZ2 G118.49+48.17	118.4908824	 48.1767848	201.0201893	+68.6690138	 5.16194	-1.000000	         	         	         	  1.043113	 0.407241	0	
 582	PSZ2 G118.56-13.14	118.5692700	-13.1474473	006.3098483	+49.5022531	 4.62775	-1.000000	         	         	         	  2.261473	 1.041403	0	
 583	PSZ2 G118.58+28.57	118.5822088	 28.5754689	261.2307967	+85.8912428	10.06761	 0.178000	 5.982977	 0.367133	 0.374177	  2.836539	 0.641551	0	RXC J1723.7+8553
 584	PSZ2 G118.79+47.50	118.7967994	 47.5088157	200.8033323	+69.3634980	 5.18626	-1.000000	         	         	         	  0.880464	 0.328955	0	
 585	PSZ2 G118.92+52.38	118.9297437	 52.3866755	198.5514249	+64.5642919	 8.47002	 0.220000	 4.387726	 0.295729	 0.291754	  1.823348	 0.457159	1	RXC J1314.4+6434
 586	PSZ2 G119.30-64.68	119.3079686	-64.6857667	011.3099719	-01.8576375	 5.07692	 0.556769	 6.371614	 0.699430	 0.742370	  1.453693	 0.696659	0	RMJ004512.5-015231.7
 587	PSZ2 G119.38+46.85	119.3876757	 46.8577194	199.9846329	+70.0739098	 6.09822	 0.327500	 4.107369	 0.392874	 0.433951	  2.589693	 0.910997	1	RXC J1320.0+7003
 588	PSZ2 G119.92+59.12	119.9265079	 59.1269714	195.7642265	+57.9334257	 6.82543	 0.196100	 3.437462	 0.326515	 0.329969	  0.780316	 0.126452	1	RXC J1303.0+5756
 589	PSZ2 G120.08-44.41	120.0823891	-44.4171530	010.7147999	+18.4071274	 4.76384	 0.266800	 4.646910	 0.626863	 0.644465	  2.398522	 1.140237	0	WHL J10.6526+18.42
 590	PSZ2 G120.30+44.47	120.3017933	 44.4759513	199.1191314	+72.5242086	 5.31403	-1.000000	         	         	         	  0.549939	 0.145638	0	
 591	PSZ2 G120.36+26.03	120.3660748	 26.0349321	307.7575553	+87.4583044	 5.29589	-1.000000	         	         	         	  2.759865	 1.452025	0	
 592	PSZ2 G120.75+25.39	120.7500674	 25.3901329	323.9867091	+87.3829243	 4.68607	-1.000000	         	         	         	  1.193068	 0.418358	0	
 593	PSZ2 G120.76+44.14	120.7604530	 44.1488656	198.1616550	+72.8898531	 5.58572	-1.000000	         	         	         	  1.149300	 0.420781	0	
 594	PSZ2 G121.03+57.02	121.0373178	 57.0237169	194.9266171	+60.0741057	 8.07951	 0.344000	 5.691854	 0.436270	 0.427981	  1.630006	 0.410063	1	
 595	PSZ2 G121.13+49.64	121.1388547	 49.6445243	195.8869370	+67.4415440	 5.44623	 0.221000	 3.172016	 0.340540	 0.381984	  2.199518	 0.820392	0	ZwCl 1301.9+6745
 596	PSZ2 G121.77+51.75	121.7784865	 51.7529448	194.5722833	+65.3599587	 6.27024	 0.233215	 3.982594	 0.388243	 0.422204	  1.179209	 0.437110	1	RMJ125827.8+652131.1
 597	PSZ2 G121.87-45.97	121.8712429	-45.9777966	012.0891779	+16.8876077	 4.85661	-1.000000	         	         	         	  2.459925	 1.143006	0	
 598	PSZ2 G122.30+54.52	122.3078423	 54.5281161	193.6463421	+62.5963199	 6.07388	 0.318225	 4.528066	 0.426512	 0.468181	  1.201103	 0.348471	1	RMJ125443.6+623347.1
 599	PSZ2 G122.47-38.41	122.4781119	-38.4176997	012.4688868	+24.4526736	 5.44079	 0.081500	 2.519945	 0.304718	 0.309454	  2.847768	 1.150706	0	A104
 600	PSZ2 G122.81+24.74	122.8172758	 24.7461062	010.3560728	+87.6156268	 4.59766	-1.000000	         	         	         	  1.223594	 0.604754	0	
 601	PSZ2 G122.89-36.82	122.8927305	-36.8207820	012.8245606	+26.0509573	 4.85970	 0.345787	 5.566731	 0.717593	 0.737902	  3.077069	 1.858990	0	RMJ005123.6+260452.3
 602	PSZ2 G123.00-35.52	123.0013524	-35.5256514	012.9230973	+27.3460643	 5.96681	 0.379705	 6.471867	 0.616903	 0.678237	  3.864752	 1.580388	0	RMJ005138.6+271959.9
 603	PSZ2 G123.35+25.39	123.3572060	 25.3903163	025.3316766	+88.2207142	10.85927	-1.000000	         	         	         	 10.944938	 2.231771	0	
 604	PSZ2 G123.42+30.63	123.4232847	 30.6310752	185.9744321	+86.4708649	 4.68364	-1.000000	         	         	         	  1.202497	 0.482873	0	
 605	PSZ2 G123.55-10.36	123.5530347	-10.3646159	013.8632081	+52.5022921	 7.12835	 0.107000	 4.140384	 0.369314	 0.386427	  3.884864	 1.264398	0	
 606	PSZ2 G123.66+67.25	123.6606569	 67.2540135	192.4223064	+49.8717621	 5.68124	 0.283797	 4.382718	 0.496195	 0.519793	  1.824873	 0.681971	0	RMJ124930.9+494902.3
 607	PSZ2 G123.72+34.68	123.7206285	 34.6880827	187.9436166	+82.4100317	 5.52785	 0.205300	 3.822905	 0.425808	 0.446501	  1.809623	 0.709331	0	RXC J1231.3+8225
 608	PSZ2 G123.84+25.75	123.8468962	 25.7545078	043.8750010	+88.4005322	 5.80692	-1.000000	         	         	         	 30.264086	17.299114	0	
 609	PSZ2 G124.11+25.02	124.1182321	 25.0270253	040.0122567	+87.6440917	 5.52892	-1.000000	         	         	         	  1.032297	 0.287192	0	
 610	PSZ2 G124.20-36.48	124.2047390	-36.4820955	014.0018036	+26.3783618	12.77239	 0.197100	 7.654182	 0.347298	 0.364760	  6.635396	 1.024155	1	RXC J0055.9+2622
 611	PSZ2 G124.56+25.38	124.5614552	 25.3808781	053.1306464	+87.7221135	 5.35672	-1.000000	         	         	         	  3.335014	 1.429744	0	
 612	PSZ2 G125.11+28.14	125.1135270	 28.1407892	131.0118618	+87.8181567	 4.98886	-1.000000	         	         	         	  1.186306	 0.452098	0	
 613	PSZ2 G125.25+33.33	125.2549596	 33.3345513	175.5136227	+83.4778420	 5.38397	-1.000000	         	         	         	  1.315810	 0.415871	0	
 614	PSZ2 G125.30-27.99	125.3008587	-27.9903043	015.4081133	+34.8345498	 5.81978	 0.223276	 5.024782	 0.554370	 0.546839	  2.151088	 0.704948	0	RMJ010140.9+345028.5
 615	PSZ2 G125.37-08.67	125.3745509	 -8.6746594	016.9816750	+54.1188704	12.29307	 0.106600	 5.847818	 0.303020	 0.311720	  4.696641	 0.864588	0	RXC J0107.7+5408
 616	PSZ2 G125.41+27.95	125.4170400	 27.9549577	123.9960994	+87.6465943	 4.75905	-1.000000	         	         	         	  0.804833	 0.165815	0	
 617	PSZ2 G125.55+32.72	125.5560754	 32.7265450	171.3945938	+83.9580908	 6.48523	-1.000000	         	         	         	  1.221206	 0.296962	0	
 618	PSZ2 G125.68-64.12	125.6844693	-64.1279861	014.0605154	-01.2819147	15.16051	 0.044200	 3.429742	 0.128114	 0.217807	 30.723099	 2.671760	1	RXCJ0056.3-0112
 619	PSZ2 G125.71+53.86	125.7115460	 53.8654210	189.2250826	+63.1842994	11.36200	 0.301900	 6.551286	 0.322993	 0.331555	  1.968519	 0.408326	1	RXC J1236.9+6311
 620	PSZ2 G125.84-18.72	125.8426335	-18.7274774	016.6965567	+44.0575128	 5.30087	-1.000000	         	         	         	  6.601715	 3.086166	0	
 621	PSZ2 G126.07-49.55	126.0730660	-49.5562556	014.9524137	+13.2644282	 4.91616	 0.493849	 4.498388	 0.927496	 0.868219	  4.757322	 1.763915	0	RMJ005936.8+131020.8
 622	PSZ2 G126.20-33.17	126.2080169	-33.1742655	016.0135933	+29.6172174	 4.97826	 0.357968	 5.450941	 0.715435	 0.762455	  3.138550	 1.303678	0	RMJ010415.0+293335.1
 623	PSZ2 G126.28+65.62	126.2835861	 65.6257152	190.6408960	+51.4447440	 4.76630	-1.000000	         	         	         	  0.738989	 0.208492	0	
 624	PSZ2 G126.36-19.11	126.3647460	-19.1184817	017.3427694	+43.6337046	 5.00962	-1.000000	         	         	         	  4.344578	 2.215799	0	
 625	PSZ2 G126.57+51.61	126.5713106	 51.6186108	187.4358601	+65.3560651	 6.35350	-1.000000	         	         	         	  1.192406	 0.419516	1	
 626	PSZ2 G126.61-37.63	126.6119816	-37.6347205	016.0783589	+25.1450108	 4.89682	 0.166147	 3.836416	 0.475236	 0.521583	  2.507007	 1.242475	0	
 627	PSZ2 G126.62-53.42	126.6222542	-53.4268282	015.0871885	+09.3810607	 4.54653	-1.000000	         	         	         	  1.482573	 0.695375	0	
 628	PSZ2 G126.72-21.03	126.7254584	-21.0395875	017.6029704	+41.6923619	 4.68016	-1.000000	         	         	         	  1.325938	 0.587446	0	
 629	PSZ2 G126.72-72.82	126.7289798	-72.8261054	013.9971435	-09.9879138	 4.57575	 0.053500	 1.502337	 0.258407	 0.272025	  2.147593	 1.168217	0	ACO  117
 630	PSZ2 G127.01+26.21	127.0146893	 26.2173083	089.7625359	+86.2399092	 5.58143	 0.630000	 7.342403	 0.788211	 0.877093	  1.230479	 0.409962	0	
 631	PSZ2 G127.35-10.69	127.3568827	-10.6912215	019.9230925	+51.9376092	 6.94069	-1.000000	         	         	         	  6.930040	 1.382152	0	
 632	PSZ2 G127.44-34.74	127.4438042	-34.7460044	017.0569027	+27.9786143	 4.51850	 0.248664	 4.898508	 0.658730	 0.761345	  2.340162	 1.173330	0	RMJ010819.0+275802.1
 633	PSZ2 G127.50-30.52	127.5072299	-30.5232970	017.5164390	+32.1829131	 4.66561	 0.352803	 5.288989	 0.637361	 0.697012	  2.390831	 1.128412	0	RMJ011007.2+321048.7
 634	PSZ2 G127.71-69.55	127.7123661	-69.5599672	014.5388855	-06.7505932	 7.58598	 0.119261	 4.060239	 0.336338	 0.365458	  3.743425	 1.156605	1	RMJ005815.8-065213.7
 635	PSZ2 G127.86+45.05	127.8601950	 45.0540149	181.7468564	+71.6464721	 5.16152	 0.191200	 2.880585	 0.356824	 0.364150	  3.455163	 1.365358	0	RXC J1206.9+7139
 636	PSZ2 G128.15-24.71	128.1555634	-24.7140380	018.8768459	+37.9134608	 4.74838	-1.000000	         	         	         	  1.263837	 0.512148	0	
 637	PSZ2 G128.18-51.08	128.1899847	-51.0896384	016.2287004	+11.6444701	 5.07801	 0.545703	 6.590203	 0.820795	 0.893434	  2.426025	 0.937826	0	RMJ010456.6+113905.5
 638	PSZ2 G128.26+43.03	128.2667709	 43.0382120	179.0066067	+73.5113439	 4.71085	 0.083000	 1.854666	 0.286383	 0.294855	  3.963671	 1.836118	0	RXC J1156.0+7325
 639	PSZ2 G129.78+16.85	129.7801722	 16.8523092	045.9270641	+77.9273114	 4.84881	 0.411590	 6.193617	 0.801303	 0.809830	  2.423686	 0.992304	0	
 640	PSZ2 G129.99-22.42	129.9942367	-22.4231242	021.3890921	+39.9802993	 4.55019	-1.000000	         	         	         	  2.025593	 0.921058	0	
 641	PSZ2 G130.13-17.02	130.1371340	-17.0276001	022.6750709	+45.2941544	 5.85576	 0.213700	 4.900003	 0.516358	 0.541074	  2.012820	 0.732527	0	
 642	PSZ2 G130.21-62.60	130.2145455	-62.6081762	016.2029055	+00.0743169	 6.19240	 0.277000	 5.708627	 0.577407	 0.587521	  2.289691	 0.796444	1	ZwCl 0102.4-0012
 643	PSZ2 G130.25-26.50	130.2530057	-26.5085967	020.9523665	+35.9025498	 5.19178	 0.216000	 4.489789	 0.468160	 0.524119	  2.987871	 1.085735	0	ZwCl 0120.8+3538
 644	PSZ2 G130.64+37.16	130.6496343	 37.1659459	161.7858341	+78.0334924	 4.79777	-1.000000	         	         	         	  3.935490	 1.857296	0	
 645	PSZ2 G131.06+29.98	131.0620684	 29.9870278	126.5884789	+82.3105900	 6.03331	 0.200000	 4.249435	 0.437221	 0.465371	  2.861269	 1.028483	1	RXC J0825.7+8218
 646	PSZ2 G131.15-14.72	131.1503418	-14.7238481	024.6438871	+47.3943104	 5.37086	-1.000000	         	         	         	  1.499405	 0.485299	0	
 647	PSZ2 G131.19+14.48	131.1957270	 14.4893967	045.8675402	+75.1995957	 4.79508	-1.000000	         	         	         	  1.782880	 0.668134	0	
 648	PSZ2 G131.27-25.82	131.2759763	-25.8206242	022.2049403	+36.4447257	 4.50219	-1.000000	         	         	         	  0.902258	 0.233023	0	
 649	PSZ2 G132.29+44.51	132.2936299	 44.5150474	171.9215869	+71.0596055	 5.25466	 0.152500	 2.754616	 0.264792	 0.308395	 12.920300	 6.729586	0	RX J1127.4+7107
 650	PSZ2 G132.47-17.27	132.4798302	-17.2767717	025.7211072	+44.6391028	 9.13154	 0.341000	 9.015773	 0.600256	 0.644169	  2.312692	 0.508718	1	RXC J0142.9+4438
 651	PSZ2 G132.54-42.16	132.5441369	-42.1656968	020.4346275	+20.1398200	 5.17925	 0.193982	 3.986756	 0.496259	 0.518950	  1.081584	 0.276001	0	RMJ012141.4+200538.5
 652	PSZ2 G133.59+50.68	133.5908259	 50.6807838	176.7039762	+65.0890902	 5.02731	 0.529308	 5.158692	 0.555484	 0.587232	  0.888056	 0.353224	0	RMJ114649.1+650506.8
 653	PSZ2 G133.60+69.04	133.6007211	 69.0461919	187.2235268	+47.6123468	 8.94485	 0.254000	 5.877626	 0.380901	 0.424398	  3.054310	 0.783590	1	RXC J1229.0+4737
 654	PSZ2 G133.92-42.73	133.9271859	-42.7357240	021.4009719	+19.4054167	 4.69973	-1.000000	         	         	         	  1.596500	 0.650979	0	
 655	PSZ2 G134.26-44.28	134.2665989	-44.2869332	021.3587181	+17.8353131	 5.08196	-1.000000	         	         	         	  9.480002	 3.666657	0	
 656	PSZ2 G134.52+31.98	134.5296742	 31.9883059	131.3692006	+78.8111544	 4.58004	 0.128800	 2.471340	 0.435877	 0.456261	  0.940682	 0.347759	0	NSC J084452+784649
 657	PSZ2 G134.59+53.38	134.5945467	 53.3850054	177.7968843	+62.3577551	 5.03832	 0.345200	 4.454914	 0.526682	 0.563250	  0.804526	 0.235468	0	WHL J177.705+62.33
 658	PSZ2 G134.64-11.80	134.6426843	-11.8007666	030.6528479	+49.4457934	 6.01588	 0.207000	 5.191344	 0.566490	 0.606939	  2.366431	 0.998161	0	
 659	PSZ2 G134.70+48.91	134.7012842	 48.9156507	173.3085486	+66.3869394	 9.16206	 0.116000	 3.404457	 0.205491	 0.230570	  3.126199	 0.610988	1	RXC J1133.2+6622
 660	PSZ2 G135.03+36.04	135.0372722	 36.0462657	146.7680098	+76.3875916	 6.48314	 0.345000	 5.619797	 0.454947	 0.464494	  1.941478	 0.535166	1	MACSJ0947.2+7623
 661	PSZ2 G135.06+54.39	135.0631831	 54.3958415	178.0903179	+61.3190637	 7.58876	 0.316900	 5.405140	 0.405771	 0.440217	  2.090600	 0.550473	0	WHL J178.058+61.33
 662	PSZ2 G135.17+65.43	135.1749625	 65.4353459	184.8204801	+50.9216783	 6.05837	 0.543612	 6.005507	 0.574404	 0.622838	  0.846889	 0.162603	1	RMJ121912.2+505435.3
 663	PSZ2 G135.19+57.88	135.1904991	 57.8806415	180.5386939	+58.0592837	 5.92953	 0.103100	 2.214468	 0.232547	 0.228085	  3.825833	 1.350573	0	RXC J1201.9+5802
 664	PSZ2 G135.70+32.52	135.7008734	 32.5285070	131.9362218	+77.6889118	 4.88805	 0.260000	 4.201044	 0.533953	 0.522813	  1.847703	 0.821357	0	RXC J0847.7+7741
 665	PSZ2 G135.76-62.03	135.7628969	-62.0365173	018.8367620	+00.2381362	 4.52712	 0.045000	 1.523346	 0.246458	 0.238707	  8.203101	 4.763876	0	RXCJ0115.2+0019
 666	PSZ2 G135.94-68.22	135.9416371	-68.2296812	017.6739276	-05.8457092	 6.86631	-1.000000	         	         	         	  2.639833	 0.879515	0	
 667	PSZ2 G136.02-47.15	136.0249600	-47.1542965	022.0270344	+14.7830782	 4.64382	-1.000000	         	         	         	  2.362252	 1.215032	0	
 668	PSZ2 G136.31+54.67	136.3125535	 54.6796111	176.9598250	+60.7655753	 6.91945	-1.000000	         	         	         	  0.850680	 0.145271	0	
 669	PSZ2 G136.33-44.53	136.3346264	-44.5315604	022.8256815	+17.3002661	 4.70690	-1.000000	         	         	         	  4.134483	 2.130497	0	
 670	PSZ2 G136.64-25.03	136.6492506	-25.0324808	028.2987966	+36.1888175	 7.06184	 0.016300	 1.120883	 0.107210	 0.114429	 21.215361	 7.276995	1	RXC J0152.7+3609
 671	PSZ2 G136.91-53.21	136.9109886	-53.2180557	021.2744804	+08.7376515	 5.26886	 0.049100	 1.831557	 0.205559	 0.209019	  4.601716	 1.491797	0	A193
 672	PSZ2 G136.92+59.46	136.9235249	 59.4662335	180.0851716	+56.2523598	 6.26930	 0.065000	 1.808754	 0.165151	 0.160912	  6.087497	 1.913764	1	RXC J1200.3+5613
 673	PSZ2 G137.24+53.93	137.2466899	 53.9360399	175.2772366	+61.1941741	 7.87314	-1.000000	         	         	         	  2.383926	 0.607534	0	
 674	PSZ2 G137.51-09.98	137.5133324	 -9.9837993	035.6915129	+50.2843837	 5.51061	-1.000000	         	         	         	  1.736386	 0.543168	0	
 675	PSZ2 G137.58+53.88	137.5824165	 53.8826019	174.8622413	+61.1502891	 8.17913	-1.000000	         	         	         	  1.182185	 0.242852	0	
 676	PSZ2 G137.74-27.08	137.7440338	-27.0887065	028.7835214	+33.9443234	 6.18272	 0.087200	 2.833728	 0.273130	 0.290242	  4.356958	 1.495033	1	RXC J0155.1+3355
 677	PSZ2 G138.11+42.06	138.1138972	 42.0637721	157.0566012	+70.5885738	 6.82664	 0.496000	 6.641296	 0.580927	 0.616126	  1.038626	 0.176030	1	
 678	PSZ2 G138.32-39.82	138.3202257	-39.8212057	025.5156666	+21.5330204	 5.98956	 0.280300	 5.984324	 0.530039	 0.595047	  2.788566	 0.920020	0	RXJ0142.0+2131
 679	PSZ2 G138.61-10.84	138.6180867	-10.8495599	036.7784939	+49.0862080	 8.63912	 0.702000	 9.480788	 0.668775	 0.530358	  8.014078	 1.667834	0	
 680	PSZ2 G138.97+40.56	138.9783806	 40.5640436	152.3580503	+71.1359459	 4.94911	 0.192700	 3.452167	 0.421697	 0.480530	  2.478035	 1.069730	0	RXC J1009.3+7110
 681	PSZ2 G139.00+50.92	139.0007017	 50.9265505	170.0451400	+63.2596134	 4.98222	-1.000000	         	         	         	  0.908063	 0.281132	0	
 682	PSZ2 G139.18+56.37	139.1842632	 56.3728103	175.5928396	+58.5226642	10.64874	 0.322000	 6.867679	 0.379927	 0.381233	  1.514204	 0.235247	1	RXC J1142.5+5832
 683	PSZ2 G139.62+24.18	139.6251777	 24.1886305	095.5191767	+74.6809954	 9.50249	 0.267000	 7.612033	 0.472881	 0.463729	  3.884474	 0.958130	1	
 684	PSZ2 G139.72-17.13	139.7290321	-17.1356016	034.9805552	+42.8316596	 5.11639	-1.000000	         	         	         	  1.587273	 0.551846	0	
 685	PSZ2 G140.63+29.45	140.6360258	 29.4596274	115.5205773	+74.2535522	 6.87610	 0.214900	 5.024277	 0.352296	 0.384745	  2.351650	 0.706314	1	RXC J0741.7+7414
 686	PSZ2 G140.90-52.52	140.9043478	-52.5263866	023.8103733	+08.8101215	 5.43092	 0.538770	 7.431686	 0.853179	 0.892866	  1.325348	 0.416534	0	RMJ013516.8+084750.5
 687	PSZ2 G141.05-32.61	141.0530835	-32.6140841	030.0904732	+27.8207755	 4.97616	 0.554472	 6.923885	 0.724070	 0.823146	  1.699678	 0.624585	0	RMJ020017.0+274821.2
 688	PSZ2 G141.59+23.69	141.5964741	 23.6943950	095.4832471	+72.8127992	 4.96294	-1.000000	         	         	         	  1.105492	 0.331674	0	
 689	PSZ2 G141.77+14.19	141.7724471	 14.1993461	070.2801139	+68.1899535	 4.97394	 0.830000	 7.663842	 0.895053	 0.945076	  1.846035	 0.785050	0	
 690	PSZ2 G141.98+69.31	141.9870516	 69.3137424	183.2386618	+46.3647694	 4.71202	-1.000000	         	         	         	  1.948607	 0.860901	0	
 691	PSZ2 G142.18-53.27	142.1841397	-53.2708643	024.3417791	+07.8753860	 4.72115	 0.365200	 5.989572	 0.774948	 0.872085	  1.669265	 0.661195	0	ACO 220
 692	PSZ2 G142.20+37.25	142.2079670	 37.2580856	139.6125857	+70.8565677	 4.86713	 0.284000	 4.447463	 0.587100	 0.607168	  1.853713	 0.809642	0	
 693	PSZ2 G142.39+22.80	142.3974037	 22.8059463	093.3710982	+71.8534730	 4.92783	-1.000000	         	         	         	  1.430520	 0.567881	0	
 694	PSZ2 G142.41+30.68	142.4149554	 30.6819221	119.2625933	+72.6019481	 5.10482	-1.000000	         	         	         	  1.611499	 0.657380	0	
 695	PSZ2 G143.00-77.70	143.0001503	-77.7052128	017.2085295	-15.5165591	 6.92492	 0.053300	 1.844464	 0.162361	 0.202041	  8.960955	 2.434024	1	RXCJ0108.8-1524
 696	PSZ2 G143.26+65.24	143.2615374	 65.2486046	179.8426534	+49.7741689	10.17122	 0.363353	 7.649124	 0.415803	 0.438369	  2.605409	 0.542220	1	RMJ115914.9+494748.4
 697	PSZ2 G143.44+53.66	143.4460356	 53.6666073	168.7488699	+59.4512509	 5.86000	 0.366351	 5.308710	 0.548423	 0.587489	  1.022250	 0.295950	0	RMJ111456.8+592649.3
 698	PSZ2 G143.62+42.61	143.6258181	 42.6145572	150.8432145	+67.1370845	 7.93295	 0.206000	 4.946570	 0.316993	 0.363939	  4.960782	 1.127793	1	RXC J1003.1+6709
 699	PSZ2 G143.70-08.59	143.7040678	 -8.5994067	045.1628082	+48.9905428	 4.94494	-1.000000	         	         	         	  2.744987	 1.343241	0	
 700	PSZ2 G143.90+25.06	143.9077276	 25.0651029	101.3350800	+71.0721610	 4.91405	-1.000000	         	         	         	  4.332138	 1.705014	0	
 701	PSZ2 G144.23-18.19	144.2375334	-18.1963050	039.7213686	+40.1886297	 5.22279	-1.000000	         	         	         	  2.128805	 0.847276	0	
 702	PSZ2 G144.33+62.85	144.3392049	 62.8561845	177.3061544	+51.6085660	 4.88550	 0.132000	 2.657646	 0.333162	 0.375068	  2.012530	 0.833341	0	RXC J1149.0+5135
 703	PSZ2 G144.81-49.86	144.8155249	-49.8675679	027.0058028	+10.5845806	 4.91842	 0.190000	 4.385430	 0.574535	 0.619242	  2.026387	 0.832270	0	NSCS J014800+103815
1052	PSZ2 G231.74-70.59	231.7438715	-70.5991713	034.5475043	-31.6966789	 6.15634	-1.000000	         	         	         	  1.904015	 0.624008	1	
 704	PSZ2 G144.83+25.11	144.8344088	 25.1173432	101.9623274	+70.2573432	 7.05418	 0.584000	 8.221205	 0.714180	 0.733547	  1.342970	 0.290894	1	MACSJ0647.7+7015
 705	PSZ2 G144.84-35.16	144.8420768	-35.1649080	032.4229782	+24.3554345	 4.83564	-1.000000	         	         	         	  3.090176	 1.467122	0	
 706	PSZ2 G144.99-24.64	144.9964330	-24.6410506	037.1890919	+34.0270011	 5.50286	 0.190000	 4.245301	 0.476745	 0.515316	  1.361212	 0.386022	0	ZwCl 0225.8+3347
