#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T06:06:54 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T06:06:54	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/ApJS/219/4/galaxies&-out=Name,PA,e_PA,Ell,e_Ell,Flag,_RA,_DE&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_22190004
#Name: J/ApJS/219/4
#Title: S4G pipeline 4: multi-component decompositions (Salo+, 2015)
#INFO	ivoid=ivo://cds.vizier/j/apjs/219/4	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/219/4	    IVOID of underlying data collection
#INFO	creator=Salo H.	    First author or institution
#INFO	cites=bibcode:2015ApJS..219....4S	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2015	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/219/4	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.22190004	    Dataset identifier that can be used for citation
#INFO	publication_date=2017-06-28	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	J2000_2000.000:	eq_FK5 J2000
#Table	J_ApJS_219_4_galaxies:
#Name: J/ApJS/219/4/galaxies
#Title: Parameters of the galaxies;  center, outer orientation, sky background; and 1-component Sersic fits
#Column	Name	(a10)	Galaxy name (IDE)	[ucd=meta.id;meta.main]
#Column	PA	(F5.1)	[0.2/180]? Outer isophote position angle	[ucd=pos.posAng]
#Column	e_PA	(F4.1)	[0/63]? Standard deviation in PA	[ucd=stat.error]
#Column	Ell	(F6.3)	[0.008/1]? Outer isophote ellipticity	[ucd=src.ellipticity]
#Column	e_Ell	(F6.3)	[0/0.3]? Standard deviation in Ell	[ucd=stat.error]
#Column	Flag	(A2)	[ok uz] Uncertainty flag (1)	[ucd=meta.code.error]
#Column	_RA	(F9.5)	Right Ascension (J2000) from SIMBAD (not part of the original data)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Declination (J2000) from SIMBAD (not part of the original data)	[ucd=pos.eq.dec;meta.main]
Name	PA	e_PA	Ell	e_Ell	Flag	_RA	_DE
NGC5915   	 17.0	 2.5	 0.256	 0.014	ok	230.38782	-13.09173
NGC5916   	 11.7	 1.7	 0.627	 0.017	u 	230.40808	-13.16922
NGC5916A  	149.8	 0.6	 0.661	 0.005	ok	230.30768	-13.10062
NGC5921   	144.6	 4.9	 0.166	 0.023	ok	230.48567	+05.07054
NGC5930   	162.1	 0.8	 0.469	 0.008	ok	231.53328	+41.67609
NGC5937   	 19.4	 1.4	 0.394	 0.011	ok	232.69223	-02.82953
NGC5949   	142.7	 0.4	 0.547	 0.006	ok	232.00279	+64.76315
NGC5950   	 42.8	 2.8	 0.484	 0.037	ok	232.87843	+40.43014
NGC5951   	  1.9	 1.1	 0.736	 0.026	ok	233.42946	+15.00729
NGC5953   	 35.9	35.4	 0.063	 0.036	ok	233.63501	+15.19383
NGC5954   	  4.5	 0.8	 0.383	 0.014	u 	233.64656	+15.19824
NGC5956   	 88.2	57.4	 0.041	 0.030	ok	233.74377	+11.75036
NGC5957   	  2.8	15.7	 0.097	 0.036	ok	233.84683	+12.04751
NGC5958   	  7.2	 3.7	 0.118	 0.034	ok	233.70468	+28.65512
NGC5962   	106.2	 1.6	 0.289	 0.015	ok	234.13185	+16.60789
NGC5963   	 46.6	 7.2	 0.198	 0.082	ok	233.36579	+56.55938
NGC5964   	150.4	 2.4	 0.273	 0.009	ok	234.40158	+05.97358
NGC5970   	 87.5	 1.7	 0.361	 0.008	ok	234.62492	+12.18661
NGC5981   	139.8	 0.0	 0.853	 0.001	z 	234.47273	+59.39179
NGC5984   	141.7	 0.2	 0.869	 0.004	z 	235.72163	+14.23142
NGC5985   	 14.8	 1.2	 0.487	 0.006	ok	234.90454	+59.33195
NGC6010   	103.3	 0.0	 0.744	 0.003	z 	238.57977	+00.54303
NGC6012   	 24.8	 6.7	 0.162	 0.025	ok	238.55810	+14.60124
NGC6014   	150.6	 3.4	 0.184	 0.012	ok	238.98910	+05.93184
NGC6015   	 29.1	 0.5	 0.593	 0.006	ok	237.85513	+62.31003
NGC6063   	152.4	 0.8	 0.468	 0.008	ok	241.80402	+07.97901
NGC6070   	 59.6	 0.5	 0.533	 0.011	ok	242.49452	+00.70931
NGC6106   	141.2	 1.0	 0.483	 0.006	ok	244.69670	+07.41101
NGC6118   	 53.6	 0.6	 0.595	 0.002	ok	245.45259	-02.28342
NGC6140   	 99.2	 8.5	 0.144	 0.013	ok	245.24234	+65.39055
NGC6155   	139.1	 2.4	 0.252	 0.012	ok	246.53461	+48.36692
NGC6168   	108.7	 0.6	 0.716	 0.008	z 	247.83672	+20.18549
NGC6181   	176.7	 1.9	 0.528	 0.013	ok	248.08737	+19.82660
NGC6207   	 19.8	 1.4	 0.429	 0.007	ok	250.76562	+36.83242
NGC6217   	 93.4	 8.0	 0.083	 0.006	ok	248.16340	+78.19821
NGC6236   	 10.0	 4.5	 0.385	 0.030	ok	251.14457	+70.78027
NGC6237   	149.6	 2.0	 0.570	 0.010	u 	251.59517	+70.35506
NGC6239   	113.4	 1.3	 0.615	 0.006	ok	252.52095	+42.73984
NGC6255   	 82.9	 0.5	 0.608	 0.007	ok	253.69985	+36.50088
NGC6267   	 41.1	 2.3	 0.301	 0.016	ok	254.53616	+22.98506
NGC6278   	127.4	 0.5	 0.423	 0.013	ok	255.20976	+23.01096
NGC6339   	  4.2	 2.2	 0.408	 0.013	ok	259.27710	+40.84496
NGC6340   	165.6	 2.8	 0.116	 0.007	u 	257.60400	+72.30436
NGC6395   	 17.2	 0.4	 0.684	 0.010	ok	261.63037	+71.09626
NGC6412   	  1.4	17.4	 0.052	 0.005	ok	262.40634	+75.70433
NGC6434   	 94.7	 0.2	 0.558	 0.004	ok	264.20346	+72.08895
NGC6503   	120.2	 0.1	 0.648	 0.008	u 	267.36047	+70.14434
NGC6861E  	 38.7	 0.6	 0.685	 0.007	u 	302.75629	-48.69074
NGC6870   	 84.7	 0.5	 0.615	 0.013	u 	302.54513	-48.28710
NGC6887   	104.9	 0.8	 0.651	 0.012	ok	304.32199	-52.79680
NGC6889   	 72.6	 2.5	 0.276	 0.026	ok	304.72189	-53.95708
NGC6902   	148.2	13.8	 0.191	 0.042	ok	306.11725	-43.65353
NGC6902B  	 56.2	32.1	 0.067	 0.026	ok	305.77942	-43.86855
NGC6923   	 73.9	 3.0	 0.330	 0.009	ok	307.91278	-30.83192
NGC6925   	  7.0	 0.9	 0.673	 0.005	ok	308.58569	-31.98089
NGC7051   	 66.3	 6.2	 0.068	 0.032	ok	319.96387	-08.78290
NGC7059   	101.4	 1.0	 0.595	 0.070	ok	321.83948	-60.01458
NGC7064   	 91.8	 0.2	 0.807	 0.009	z 	322.25958	-52.76611
NGC7070   	 17.9	 6.5	 0.122	 0.015	ok	322.60559	-43.08710
NGC7079   	 75.5	 3.4	 0.375	 0.039	ok	323.14694	-44.06749
NGC7090   	126.7	 0.3	 0.755	 0.012	z 	324.12027	-54.55732
NGC7091   	 66.2	 7.8	 0.088	 0.036	u 	323.53204	-36.65601
NGC7098   	 72.2	 1.0	 0.426	 0.007	ok	326.06699	-75.11134
NGC7107   	100.6	12.5	 0.124	 0.040	ok	325.61033	-44.79028
NGC7140   	  3.5	 1.5	 0.354	 0.008	ok	328.06397	-55.56966
NGC7151   	 74.6	 0.5	 0.666	 0.008	ok	328.76542	-50.65611
NGC7154   	 74.8	 4.2	 0.185	 0.030	ok	328.83765	-34.81411
NGC7162   	 12.7	 2.2	 0.581	 0.018	ok	329.91272	-43.30622
NGC7162A  	 55.8	 5.2	 0.189	 0.036	ok	330.15000	-43.13944
NGC7163   	 98.1	 1.1	 0.462	 0.017	ok	329.83511	-31.88308
NGC7167   	118.5	16.7	 0.102	 0.029	u 	330.12765	-24.63259
NGC7171   	119.9	 1.4	 0.463	 0.020	ok	330.25836	-13.26968
NGC7179   	 50.5	 1.6	 0.484	 0.012	ok	331.20541	-64.04687
NGC7180   	 64.4	 0.1	 0.542	 0.003	ok	330.57697	-20.54769
NGC7183   	 77.4	 0.9	 0.677	 0.005	z 	330.59006	-18.91657
NGC7184   	 59.5	 0.3	 0.743	 0.005	ok	330.66592	-20.81282
NGC7188   	 46.3	 1.9	 0.515	 0.012	ok	330.87079	-20.31803
NGC7191   	136.7	 0.1	 0.577	 0.004	ok	331.71582	-64.63455
NGC7205   	 67.0	 0.6	 0.497	 0.008	ok	332.14279	-57.44254
NGC7213   	159.2	33.0	 0.061	 0.040	ok	332.31775	-47.16665
NGC7218   	 20.5	 2.4	 0.541	 0.012	ok	332.54880	-16.66100
NGC7219   	 28.7	 2.5	 0.362	 0.022	ok	333.28763	-64.84895
NGC7241   	 23.0	 0.3	 0.832	 0.005	ok	333.95782	+19.23236
NGC7247   	  2.2	 1.2	 0.362	 0.007	ok	334.42187	-23.73105
NGC7254   	124.6	 2.7	 0.340	 0.010	ok	335.65103	-21.73722
NGC7280   	 74.8	 0.4	 0.343	 0.011	ok	336.61490	+16.14827
NGC7290   	158.4	 3.3	 0.449	 0.012	ok	337.11011	+17.14745
NGC7307   	  8.9	 0.4	 0.733	 0.006	ok	338.46890	-40.93274
NGC7314   	  2.7	 0.2	 0.607	 0.003	ok	338.94262	-26.05025
NGC7328   	 85.7	 0.5	 0.591	 0.003	u 	339.37207	+10.53158
NGC7347   	130.4	 0.1	 0.832	 0.002	z 	339.98401	+11.02756
NGC7361   	  4.9	 0.5	 0.766	 0.017	ok	340.57672	-30.05530
NGC7368   	128.0	 0.3	 0.799	 0.008	z 	341.38205	-39.34186
NGC7371   	 69.0	39.1	 0.049	 0.025	ok	341.51550	-11.00106
NGC7378   	176.0	 3.4	 0.377	 0.018	ok	341.94873	-11.81663
NGC7412   	 62.7	 4.7	 0.165	 0.038	ok	343.94058	-42.64205
NGC7416   	108.8	 0.5	 0.740	 0.003	u 	343.92377	-05.49535
NGC7418   	131.4	 1.7	 0.259	 0.010	ok	344.15067	-37.03008
NGC7418A  	 82.9	 5.6	 0.498	 0.016	ok	344.17187	-36.77277
NGC7421   	 64.6	19.1	 0.116	 0.029	ok	344.22632	-37.34720
NGC7424   	 29.3	 5.7	 0.096	 0.022	ok	344.32654	-41.07057
NGC7437   	 25.1	14.4	 0.116	 0.030	ok	344.54187	+14.30902
NGC7448   	169.4	 1.0	 0.544	 0.016	ok	345.01495	+15.98036
NGC7456   	 22.9	 0.7	 0.654	 0.016	ok	345.54342	-39.56940
NGC7462   	 75.2	 0.2	 0.805	 0.006	ok	345.69372	-40.83520
NGC7463   	 92.0	 3.3	 0.599	 0.013	u 	345.46658	+15.98185
NGC7465   	157.7	 2.3	 0.267	 0.004	ok	345.50397	+15.96487
NGC7479   	 19.5	 0.3	 0.248	 0.000	ok	346.23612	+12.32288
NGC7496   	 33.2	35.1	 0.041	 0.027	ok	347.44705	-43.42802
NGC7497   	 44.2	 0.5	 0.703	 0.026	ok	347.26428	+18.17718
NGC7513   	105.6	 0.9	 0.335	 0.016	ok	348.30844	-28.35748
NGC7531   	 21.3	 1.1	 0.463	 0.029	u 	348.70209	-43.59994
NGC7537   	 77.1	 0.2	 0.688	 0.004	u 	348.64374	+04.49834
NGC7541   	 99.0	 0.4	 0.704	 0.004	ok	348.68274	+04.53390
NGC7552   	 38.5	16.2	 0.038	 0.006	ok	349.04486	-42.58483
NGC7582   	151.1	 0.4	 0.539	 0.006	ok	349.59842	-42.37057
NGC7590   	 32.1	 0.4	 0.627	 0.028	ok	349.72848	-42.23907
NGC7599   	 55.8	 0.8	 0.639	 0.009	ok	349.83810	-42.25684
NGC7606   	145.8	 1.1	 0.609	 0.003	ok	349.77002	-08.48514
NGC7625   	167.3	 4.6	 0.024	 0.004	ok	350.12555	+17.22560
NGC7661   	 26.5	 5.0	 0.271	 0.003	ok	351.81083	-65.27222
NGC7667   	 68.1	 4.9	 0.553	 0.033	u 	351.09516	-00.10838
NGC7689   	128.5	 1.2	 0.346	 0.005	ok	353.31970	-54.09450
NGC7690   	128.8	 1.0	 0.519	 0.003	ok	353.26059	-51.69836
NGC7694   	 77.7	 0.8	 0.566	 0.015	ok	353.31567	-02.70284
NGC7709   	 54.9	 0.3	 0.707	 0.003	ok	353.86453	-16.70510
NGC7713   	166.5	 0.2	 0.521	 0.004	ok	354.06314	-37.93949
NGC7714   	 77.3	11.0	 0.458	 0.064	u 	354.05875	+02.15502
NGC7715   	 72.8	 0.2	 0.741	 0.011	u 	354.09070	+02.15703
NGC7716   	 31.3	 6.8	 0.149	 0.031	ok	354.13107	+00.29731
NGC7721   	 15.8	 0.1	 0.654	 0.003	ok	354.70270	-06.51786
NGC7723   	 40.2	 1.9	 0.328	 0.011	ok	354.73788	-12.96102
NGC7724   	 30.0	 1.4	 0.309	 0.008	ok	354.77985	-12.22407
NGC7727   	 72.6	 1.1	 0.354	 0.014	u 	354.97446	-12.29301
NGC7731   	 73.7	 3.4	 0.287	 0.012	ok	355.37131	+03.73995
NGC7732   	 87.5	 0.7	 0.620	 0.005	ok	355.39105	+03.72495
NGC7741   	160.9	 0.9	 0.299	 0.010	ok	355.97656	+26.07557
NGC7742   	 84.2	13.0	 0.038	 0.021	ok	356.06546	+10.76710
NGC7743   	 56.5	 5.2	 0.253	 0.020	ok	356.08804	+09.93404
NGC7750   	171.0	 0.8	 0.504	 0.005	ok	356.65772	+03.79976
NGC7755   	 25.5	 3.2	 0.400	 0.015	ok	356.96570	-30.52209
NGC7757   	112.4	 2.6	 0.371	 0.036	ok	357.18967	+04.17111
NGC7764   	159.9	 5.3	 0.340	 0.031	ok	357.72492	-40.72819
NGC7793   	 96.7	 0.9	 0.387	 0.005	ok	359.45761	-32.59103
NGC7798   	 70.5	 4.2	 0.151	 0.017	ok	359.85626	+20.74989
NGC7800   	 40.8	 4.0	 0.428	 0.027	ok	359.90127	+14.80557
NGC7814   	133.0	 0.7	 0.521	 0.006	z 	000.81228	+16.14523
NGC7817   	 45.8	 0.2	 0.686	 0.007	ok	000.99541	+20.75234
PGC000143 	178.7	 1.1	 0.544	 0.002	u 	000.49125	-15.46389
PGC002492 	164.5	 1.7	 0.305	 0.019	ok	010.43983	-16.86081
PGC002689 	100.8	 1.7	 0.585	 0.052	u 	011.51417	-11.50556
PGC002805 	 83.0	 0.6	 0.831	 0.013	z 	011.94808	-09.89953
PGC003062 	 23.4	 0.9	 0.622	 0.010	ok	013.07179	-03.96661
PGC003853 	106.4	 1.8	 0.253	 0.011	ok	016.27032	-06.21238
PGC003855 	 72.7	 0.2	 0.802	 0.004	ok	016.28600	-06.27931
PGC004143 	172.1	 3.2	 0.515	 0.013	ok	017.42308	-02.26669
PGC005329 	 83.2	 0.5	 0.632	 0.023	ok	021.49158	-03.98172
PGC005341 	 22.3	 0.3	 0.821	 0.003	z 	021.56008	-06.09417
PGC006048 	 60.8	 1.1	 0.389	 0.025	u 	024.49942	-07.56658
PGC006190 	169.6	 1.2	 0.699	 0.019	ok	025.11596	-05.52056
PGC006228 	 72.9	 0.7	 0.619	 0.009	ok	025.27962	-05.56811
PGC006244 	 66.1	 1.0	 0.514	 0.006	ok	025.40000	-16.14639
PGC006626 	 91.9	34.5	 0.100	 0.049	ok	027.10708	-12.38194
PGC006667 	126.2	 3.1	 0.227	 0.019	ok	027.29327	-10.06071
PGC006703 	 64.1	 0.5	 0.710	 0.010	ok	027.40803	-13.57093
PGC006706 	 15.3	 1.5	 0.365	 0.012	ok	027.41708	-12.82472
PGC006864 	 83.1	 0.9	 0.667	 0.023	u 	027.86817	-06.51706
PGC006898 	 63.2	 0.0	 0.689	 0.003	ok	027.95875	-05.49753
PGC007109 	 35.0	 5.6	 0.233	 0.018	ok	028.71917	-13.65417
PGC007324 	 86.9	 0.8	 0.803	 0.009	z 	029.24625	-11.78139
PGC007654 	 30.3	 3.9	 0.236	 0.023	ok	030.22958	-08.84083
PGC007682 	127.0	 0.5	 0.623	 0.002	ok	030.37635	-07.29191
PGC007900 	 68.9	 1.2	 0.678	 0.009	ok	031.12958	-06.19944
PGC007998 	125.2	 1.6	 0.619	 0.020	ok	031.45450	-09.82156
PGC008295 	 36.5	 0.6	 0.732	 0.008	ok	032.56017	-09.71103
PGC008962 	 50.6	 1.7	 0.748	 0.018	ok	035.36917	-04.41278
PGC009272 	107.3	 0.6	 0.691	 0.013	ok	036.58875	-09.84083
PGC009354 	 89.0	 1.4	 0.690	 0.018	ok	036.88654	-10.16565
PGC009559 	  5.7	24.2	 0.096	 0.051	ok	037.67208	-03.81194
PGC010813 	138.0	 1.1	 0.507	 0.014	ok	042.76904	+04.45386
PGC011248 	124.3	 0.9	 0.555	 0.011	ok	044.60116	-04.29540
PGC011367 	 22.1	15.6	 0.049	 0.013	ok	045.13227	-15.73614
PGC011677 	 68.8	53.2	 0.033	 0.034	ok	046.76812	-14.00458
PGC011744 	 58.6	 1.8	 0.460	 0.016	ok	047.07927	-13.90293
PGC012068 	121.1	20.8	 0.093	 0.036	ok	048.65917	-04.77444
PGC012130 	 23.0	 0.3	 0.726	 0.001	z 	049.00220	-05.49926
PGC012439 	  0.3	 0.0	 0.827	 0.001	z 	049.97429	-03.59390
PGC012608 	 87.9	 2.7	 0.331	 0.020	u 	050.46529	-15.71044
PGC012633 	 60.7	39.2	 0.022	 0.015	ok	050.57292	-07.09077
PGC012664 	156.1	 1.6	 0.407	 0.009	ok	050.72987	-11.20340
PGC012798 	  9.7	 0.1	 0.877	 0.001	z 	051.35381	-16.23319
PGC012981 	 99.8	 4.9	 0.216	 0.036	ok	052.38912	-15.23811
PGC013612 	  6.7	 0.4	 0.626	 0.011	u 	055.63072	-16.00190
PGC013646 	 34.4	 0.0	 0.898	 0.000	z 	055.73360	-12.91642
PGC013684 	166.5	 0.9	 0.471	 0.018	ok	055.89800	-16.01443
PGC013716 	137.3	 1.6	 0.577	 0.012	ok	056.00431	-14.35868
PGC013821 	 42.3	 2.3	 0.348	 0.015	ok	056.65880	-16.55021
PGC014037 	138.6	 0.3	 0.531	 0.007	ok	058.32619	-10.44660
PGC014487 	145.5	 2.0	 0.255	 0.027	u 	061.80400	-17.20350
PGC014600 	 66.6	 0.1	 0.851	 0.001	z 	062.63792	-07.16667
PGC014626 	104.6	 0.5	 0.738	 0.007	z 	062.83133	-16.22986
PGC014768 	165.7	 0.9	 0.646	 0.007	ok	064.05227	-16.75067
PGC015214 	 28.6	 9.8	 0.303	 0.046	ok	067.18750	-12.51022
PGC015625 	177.3	 0.3	 0.702	 0.007	u 	069.10254	-09.51372
PGC015869 	126.1	 2.0	 0.364	 0.013	ok	070.73875	-08.09068
PGC016090 	 30.3	 4.0	 0.455	 0.031	ok	072.35029	-12.74758
PGC016389 	 67.1	 2.2	 0.437	 0.012	u 	074.24471	-42.80078
PGC016784 	 67.1	 7.6	 0.195	 0.025	ok	076.94542	-16.29361
PGC024469 	104.8	 0.9	 0.710	 0.015	u 	130.70091	+14.26522
PGC027616 	 14.3	30.8	 0.114	 0.051	ok	145.12932	-08.94360
PGC027747 	155.5	 0.6	 0.720	 0.005	ok	145.60333	-06.25806
PGC027810 	151.7	 1.4	 0.648	 0.014	ok	145.82454	-09.94565
PGC027825 	150.0	 2.2	 0.303	 0.036	u 	145.86904	-05.36569
PGC027833 	  8.8	21.7	 0.116	 0.065	ok	145.90074	-05.91252
PGC028308 	125.2	 0.1	 0.803	 0.003	z 	147.55821	-12.05774
PGC028380 	 70.5	 3.2	 0.305	 0.029	ok	147.84250	-12.62333
PGC029086 	 13.9	 0.6	 0.822	 0.006	ok	150.65000	-06.01361
PGC029300 	144.3	36.4	 0.056	 0.033	ok	151.42339	-07.98146
PGC029466 	  0.7	 0.6	 0.815	 0.015	z 	151.98833	+13.22778
PGC029653 	 54.4	 6.8	 0.301	 0.048	u 	152.75208	-04.69139
PGC030591 	169.2	 0.1	 0.845	 0.002	z 	156.36038	-15.34924
PGC031979 	179.4	 5.3	 0.132	 0.033	ok	160.90122	-09.85627
PGC032091 	 39.0	11.3	 0.101	 0.038	u 	161.29540	-10.06481
PGC032548 	149.8	 0.1	 0.785	 0.003	z 	162.84633	-10.13341
PGC035271 	170.7	 3.2	 0.634	 0.011	u 	171.93167	-04.92583
PGC035684 	127.7	 5.4	 0.448	 0.026	ok	173.37133	+49.23817
PGC035705 	 54.4	 2.0	 0.374	 0.015	ok	173.43880	-03.43700
PGC036217 	  8.9	 4.7	 0.208	 0.019	ok	175.14421	-10.08573
PGC036274 	 42.4	 3.9	 0.313	 0.032	u 	175.34333	-06.48111
PGC036551 	 70.4	 0.6	 0.606	 0.015	ok	176.14677	-03.80101
PGC036643 	133.7	 0.5	 0.704	 0.007	ok	176.35907	-10.10289
PGC037238 	103.4	 1.1	 0.667	 0.012	ok	178.24917	-04.42667
PGC037373 	  5.1	 2.7	 0.386	 0.034	ok	178.70668	-16.86455
PGC038250 	108.7	 3.1	 0.212	 0.030	ok	181.24539	+58.10731
PGC039317 	102.6	 1.4	 0.732	 0.008	ok	184.11958	-11.52833
PGC039799 	 41.1	 1.3	 0.628	 0.024	u 	185.08819	+00.36668
PGC040408 	107.3	 0.3	 0.673	 0.007	u 	186.16292	+03.99583
PGC040447 	132.7	 1.4	 0.487	 0.009	u 	186.22458	+61.06361
PGC040552 	 57.0	 0.3	 0.774	 0.007	z 	186.39497	+45.43161
PGC041725 	132.9	 0.8	 0.749	 0.005	u 	188.40542	-04.88583
PGC041743 	 94.3	 1.5	 0.517	 0.014	ok	188.48000	-10.67972
PGC041965 	 55.7	 2.9	 0.612	 0.016	ok	188.90417	-07.87806
PGC042068 	 27.2	 3.7	 0.403	 0.035	ok	189.14562	+08.05471
PGC042160 	115.0	 3.7	 0.251	 0.047	ok	189.42299	+08.55867
PGC042559 	146.8	 0.3	 0.607	 0.007	u 	190.34555	-03.05806
PGC042868 	152.9	 6.2	 0.187	 0.040	ok	191.01504	-05.67617
PGC043020 	139.9	 4.7	 0.262	 0.016	ok	191.42208	-06.06917
PGC043236 	138.7	 0.9	 0.642	 0.010	ok	192.04050	-10.18649
PGC043341 	137.5	 1.0	 0.636	 0.010	ok	192.32583	-04.01528
PGC043345 	 69.2	 5.1	 0.206	 0.034	ok	192.34667	-10.11889
PGC043458 	175.8	 0.6	 0.576	 0.013	u 	192.62256	-10.85441
PGC043679 	 66.9	 0.1	 0.873	 0.002	z 	193.11194	-09.75400
PGC043851 	140.4	 0.8	 0.596	 0.009	u 	193.48667	-12.10417
PGC043970 	 36.0	 0.2	 0.811	 0.011	z 	193.71278	-11.89205
PGC044157 	 77.7	 0.5	 0.773	 0.002	u 	194.14444	-13.39365
PGC044278 	 62.3	 1.8	 0.368	 0.033	u 	194.31602	-05.34625
PGC044358 	117.7	 0.1	 0.856	 0.003	ok	194.44511	-09.63378
PGC044506 	 98.8	 0.1	 0.884	 0.002	ok	194.70333	-06.11267
PGC044532 	 22.9	 0.9	 0.595	 0.013	ok	194.76667	+34.88000
PGC044735 	104.1	 2.0	 0.493	 0.020	ok	195.07167	-12.34639
PGC044906 	170.2	 4.8	 0.415	 0.033	u 	195.38833	-04.77528
PGC044952 	165.9	 1.9	 0.419	 0.017	ok	195.51387	-14.88294
PGC044954 	 37.5	 0.7	 0.619	 0.018	u 	195.51201	-10.41301
PGC044982 	 32.2	 5.8	 0.390	 0.044	ok	195.55996	-17.23753
PGC045084 	117.5	 0.7	 0.711	 0.008	z 	195.81973	-17.42303
PGC045195 	 39.6	 4.1	 0.334	 0.028	ok	196.12997	-03.57241
PGC045257 	128.3	 2.9	 0.533	 0.023	ok	196.31487	-16.88822
PGC045359 	112.1	 5.2	 0.350	 0.051	u 	196.57625	-17.51472
PGC045650 	 90.0	 0.1	 0.702	 0.005	u 	197.43367	-16.60216
PGC045652 	179.3	 2.6	 0.529	 0.106	u 	197.45000	-10.32333
PGC045824 	 74.1	 3.7	 0.355	 0.024	u 	197.99250	-12.06417
PGC045877 	126.7	 0.9	 0.595	 0.015	ok	198.14765	-17.54239
PGC045958 	 35.9	12.4	 0.163	 0.038	u 	198.39305	-15.43206
PGC046261 	170.3	 0.1	 0.863	 0.001	z 	199.27550	-16.25217
PGC046382 	120.7	42.9	 0.067	 0.034	ok	199.67125	-08.44639
PGC047721 	121.0	 2.6	 0.424	 0.023	ok	203.30801	-16.12129
PGC047846 	160.1	15.5	 0.110	 0.061	ok	203.66542	-12.33056
PGC048087 	125.2	31.3	 0.051	 0.030	ok	204.27040	-11.82990
PGC048179 	 68.9	41.3	 0.074	 0.034	ok	204.54292	-09.80139
PGC049521 	152.1	 0.7	 0.524	 0.008	ok	208.93954	-06.00492
PGC050229 	152.5	 2.1	 0.358	 0.025	ok	211.29680	-03.36986
PGC051291 	112.9	 1.0	 0.534	 0.043	ok	215.34282	-03.75883
PGC051523 	101.7	 1.8	 0.417	 0.008	ok	216.43912	-05.40197
PGC052336 	     	    	      	      	  	219.69167	+51.31722
PGC052460 	155.3	 2.0	 0.308	 0.020	ok	220.27669	-08.87522
PGC052809 	169.2	 0.1	 0.869	 0.004	z 	221.85071	-17.44557
PGC052853 	121.7	 1.5	 0.269	 0.013	ok	221.98329	-14.28253
PGC052935 	135.9	 0.4	 0.815	 0.008	u 	222.38625	-10.16306
PGC052940 	161.2	 5.8	 0.474	 0.000	u 	222.37742	-10.17331
PGC053093 	103.4	 1.5	 0.423	 0.018	ok	223.04321	-10.74040
PGC053134 	 56.5	 8.7	 0.241	 0.031	ok	223.14499	-03.56153
PGC053415 	 47.3	 1.7	 0.474	 0.011	ok	224.16093	-16.48786
PGC053568 	 79.2	 1.0	 0.549	 0.007	ok	224.92000	-06.99028
PGC053634 	128.4	 0.4	 0.743	 0.005	ok	225.25000	-15.12167
PGC053724 	150.0	 0.2	 0.619	 0.008	ok	225.75087	-13.28266
PGC053764 	 23.5	 0.2	 0.810	 0.007	ok	226.01083	-10.73806
PGC053779 	 98.1	 2.7	 0.333	 0.032	ok	226.05625	-07.22278
PGC053796 	164.5	 0.5	 0.815	 0.006	z 	226.11308	-14.43986
PGC054817 	  7.8	 0.3	 0.715	 0.031	u 	230.38907	-07.44768
PGC054944 	 20.7	 1.3	 0.311	 0.024	ok	230.83389	-04.15160
PGC065367 	 79.6	29.9	 0.255	 0.068	u 	311.71583	-12.84806
PGC066242 	 41.1	 0.5	 0.537	 0.011	ok	317.52167	-03.70139
PGC066559 	 39.1	 4.3	 0.270	 0.007	u 	319.92929	-07.55346
PGC066738 	 31.5	 0.4	 0.835	 0.004	z 	321.49917	-03.80986
PGC067871 	147.2	 1.5	 0.344	 0.022	ok	330.49670	-12.19061
PGC068030 	120.6	 0.2	 0.768	 0.006	z 	331.59631	-15.41616
PGC068061 	 82.5	 0.5	 0.835	 0.003	u 	331.73042	-31.05306
PGC068771 	 47.8	22.5	 0.145	 0.051	ok	336.04810	-03.48341
PGC069114 	131.8	 0.6	 0.698	 0.020	ok	338.19492	-14.09711
PGC069224 	 98.8	 0.5	 0.548	 0.025	u 	338.72792	-04.70167
PGC069293 	140.9	11.1	 0.102	 0.059	ok	339.14629	-02.90681
PGC069339 	126.6	23.9	 0.090	 0.031	ok	339.33917	-08.46194
PGC069404 	 52.9	 0.4	 0.938	 0.004	u 	339.73792	-05.85306
