#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T03:05:02 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T03:05:02	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/MNRAS/443/1231/FPsample&-out.max=unlimited&-out.all	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_74431231
#Name: J/MNRAS/443/1231
#Title: 6dF Galaxy Survey: Fundamental Plane data (Campbell+, 2014)
#INFO	ivoid=ivo://cds.vizier/j/mnras/443/1231	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/mnras/443/1231	    IVOID of underlying data collection
#INFO	creator=Campbell L.A.	    First author or institution
#INFO	cites=bibcode:2014MNRAS.443.1231C	    Article or Data origin sources
#INFO	journal=MNRA	    Journal name
#INFO	original_date=2014	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/443/1231	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.74431231	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-08-10	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_443_1231_FPsample:
#Name: J/MNRAS/443/1231/FPsample
#Title: 6dFGSv 2MASS photometric parameters (table4) and Fundamental Plane parameters (table8)
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	2MASX	(A17)	2MASX designation (JHHMMSSss+DDMMSSs)	[ucd=meta.id]
#Column	Jtot	(F6.3)	J-band total extended magnitude (j_m_ext) (2)	[ucd=phot.mag;em.IR.J]
#Column	Jfwhm	(F5.2)	J-band PSF FWHM	[ucd=phys.angSize]
#Column	Jdr	(F5.2)	[0/1.3] J-band {Delta}r correction applied	[ucd=instr.param]
#Column	Jlogr	(F6.3)	[-0.01/1.63] log(R_e,J_), J-band PSF-corrected circular effective radius (1)	[ucd=phys.angSize;em.IR.J]
#Column	n	(F5.2)	[0.7/6] Sersic index from GALFIT	[ucd=stat.fit.param]
#Column	Htot	(F6.3)	H-band total extended magnitude (h_m_ext) (2)	[ucd=phot.mag;em.IR.H]
#Column	Hfwhm	(F5.2)	H-band PSF FWHM	[ucd=phys.angSize]
#Column	Hdr	(F5.2)	[0/1.3] H-band {Delta}r correction applied	[ucd=instr.param]
#Column	Hlogr	(F6.3)	[-0.01/1.62] log(R_e,H_), H-band PSF-corrected circular effective radius (1)	[ucd=phys.angSize;em.IR.H]
#Column	Ktot	(F6.3)	K-band total extended magnitude (k_m_ext) (2)	[ucd=phot.mag;em.IR.K]
#Column	Kfwhm	(F5.2)	K-band PSF FWHM	[ucd=phys.angSize]
#Column	Kdr	(F5.2)	[0/1.3] K-band {Delta}r correction applied	[ucd=instr.param]
#Column	Klogr	(F6.3)	[-0.12/1.62] log(R_e,K_), K-band PSF-corrected circular effective radius (1)	[ucd=phys.angSize;em.IR.K]
#Column	6dFGS	(A15)	6dFGS designation (gHHMMSSs+DDMMSS)	[ucd=meta.id;meta.main]
#Column	No	(I1)	Number of observations for this galaxy	[ucd=meta.number]
#Column	p	(A1)	VizieR added column, not part of original data	[ucd=meta.ref.url]
#Column	RAJ2000	(F9.5)	Right Ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	cz	(I5)	[762/16857] CMB frame galaxy redshift	[ucd=phys.veloc;pos.heliocentric]
#Column	JlogRe	(F6.3)	[-0.9/1.4] log(R_e,J_), J-band effective radius (in kpc/h) (3)	[ucd=phys.size.radius]
#Column	e_JlogRe	(F6.3)	Error on JlogRe (in kpc/h) (3)	[ucd=stat.error]
#Column	HlogRe	(F6.3)	[-0.9/1.4] log(R_e,H_), H-band effective radius (in kpc/h) (3)	[ucd=phys.size.radius]
#Column	e_HlogRe	(F6.3)	Error on HlogRe (in kpc/h) (3)	[ucd=stat.error]
#Column	KlogRe	(F6.3)	[-0.9/1.4] log(R_e,K_), K-band effective radius (in kpc/h) (3)	[ucd=phys.size.radius]
#Column	e_KlogRe	(F6.3)	Error on KlogRe (in kpc/h) (3)	[ucd=stat.error]
#Column	JlogIe	(F6.3)	[2.0/4.2] log(I_e,J_), J-band surface brightness at R_e,J_	[ucd=phot.mag.sb]
#Column	e_JlogIe	(F6.3)	Error on JlogIe	[ucd=stat.error]
#Column	HlogIe	(F6.3)	[1.8/4.3] log(I_e,H_), H-band surface brightness at R_e,H_	[ucd=phot.mag.sb]
#Column	e_HlogIe	(F6.3)	Error on HlogIe	[ucd=stat.error]
#Column	KlogIe	(F6.3)	[2.0/4.3] log(I_e,K_), K-band surface brightness at R_e,K_	[ucd=phot.mag.sb]
#Column	e_KlogIe	(F6.3)	Error on KlogIe	[ucd=stat.error]
#Column	logVd	(F6.3)	[2/2.7] log{sigma}_0_, aperture-corrected central velocity dispersion	[ucd=phys.veloc.dispersion]
#Column	e_logVd	(F6.3)	[0.007/0.253] Error on dlogVd	[ucd=stat.error]
#Column	Mt	(F4.1)	[0/6] Average morphological code (5)	[ucd=meta.code;src.morph]
#Column	Group	(I4)	[11/1672]? Group or cluster ID	[ucd=meta.id]
#Column	Nr	(I3)	[0/213]? Richness of group or cluster	[ucd=src.class.richness]
#Column	Ng	(I3)	Number of galaxies in the group	[ucd=meta.number]
#Column	cz.gr	(I5)	[1523/17556]? CMB frame group or cluster mean redshift	[ucd=pos.frame;pos.cmb]
#Column	d5	(F7.4)	[0.2/45.2]? Projected co-moving distance d_5_ to 5th nearest neighbour (in Mpc/h) (3)	[ucd=pos.distance]
#Column	sD5	(F7.4)	? Surface density {Sigma}_5_ measured to 5th nearest neighbour (in (Mpc/h)^-2^) (3)	[ucd=src.density]
#Column	Jcode	(I6)	[1011/111111] Indicates which selection criteria a galaxy satisfies in J band (4)	[ucd=meta.code]
#Column	Js	(I1)	[0/1] Indicates whether galaxy excluded (0) or included (3) in the J-6dFGSv sample	[ucd=meta.code]
#Column	Hcode	(I6)	[1011/111111] Indicates which selection criteria a galaxy satisfies in H band (4)	[ucd=meta.code]
#Column	Hs	(I1)	[0/1] Indicates whether galaxy excluded (0) or included (3) in the H-6dFGSv sample	[ucd=meta.code]
#Column	Kcode	(I6)	[1011/111111] Indicates which selection criteria a galaxy satisfies in K band (4)	[ucd=meta.code]
#Column	Ks	(I1)	[0/1] Indicates whether galaxy excluded (0) or included (3) in the K-6dFGSv sample	[ucd=meta.code]
recno	2MASX	Jtot	Jfwhm	Jdr	Jlogr	n	Htot	Hfwhm	Hdr	Hlogr	Ktot	Kfwhm	Kdr	Klogr	6dFGS	No	p	RAJ2000	DEJ2000	cz	JlogRe	e_JlogRe	HlogRe	e_HlogRe	KlogRe	e_KlogRe	JlogIe	e_JlogIe	HlogIe	e_HlogIe	KlogIe	e_KlogIe	logVd	e_logVd	Mt	Group	Nr	Ng	cz.gr	d5	sD5	Jcode	Js	Hcode	Hs	Kcode	Ks
    4371	J08324598-5941457	13.306	 3.02	 0.64	 0.389	 3.23	12.514	 2.94	 0.56	 0.425	12.183	 3.01	 0.64	 0.399	g0832460-594146	1	p	008.54611	-59.69608	13432	 0.179	 0.059	 0.215	 0.069	 0.189	 0.091	 3.341	 0.087	 3.421	 0.102	 3.515	 0.135	 2.128	 0.064	 1.5	    	   	   	     	15.3025	 0.0065	111111	1	111111	1	111111	1
    4372	J08324708-1855457	13.517	 3.01	 0.76	 0.318	 5.42	12.935	 2.92	 0.77	 0.234	12.540	 2.97	 0.79	 0.306	g0832471-185546	1	p	008.54641	-18.92947	10985	 0.025	 0.062	-0.059	 0.077	 0.013	 0.101	 3.355	 0.092	 3.603	 0.114	 3.544	 0.150	 2.256	 0.057	 0.0	    	   	   	     	 2.4533	 0.2567	111111	1	111011	0	111111	1
    4373	J08325728-0351295	12.481	 2.99	 0.26	 0.748	 6.00	12.041	 2.94	 0.38	 0.585	11.541	 3.00	 0.29	 0.718	g0832573-035130	1	p	008.54925	-03.85819	 9459	 0.393	 0.046	 0.230	 0.060	 0.363	 0.074	 2.883	 0.068	 3.239	 0.089	 3.111	 0.110	 2.145	 0.055	 2.5	    	   	   	     	 1.6265	 0.5784	111111	1	111111	1	111111	1
    4374	J08330507-1221200	11.016	 2.97	 0.21	 0.873	 3.34	10.259	 2.89	 0.20	 0.886	 9.962	 3.00	 0.18	 0.892	g0833051-122120	1	p	008.55141	-12.35553	 6252	 0.344	 0.032	 0.357	 0.032	 0.363	 0.041	 3.202	 0.048	 3.333	 0.048	 3.392	 0.060	 2.247	 0.032	 1.0	    	   	   	     	 4.6587	 0.0726	111111	1	111111	1	111111	1
    4375	J08330534-1108208	13.699	 2.94	 0.61	 0.379	 3.33	13.094	 2.90	 0.59	 0.338	12.754	 2.94	 0.71	 0.267	g0833054-110821	1	p	008.55149	-11.13911	14467	 0.200	 0.065	 0.159	 0.080	 0.088	 0.107	 3.169	 0.097	 3.343	 0.119	 3.535	 0.158	 2.060	 0.111	 0.0	    	   	   	     	 5.2235	 0.0911	111011	0	111011	0	111011	0
    4376	J08330930-0528585	13.982	 2.96	 0.75	 0.256	 4.06	12.853	 2.89	 0.38	 0.567	12.802	 2.98	 0.62	 0.386	g0833093-052859	1	 	008.55259	-05.48294	16505	 0.130	 0.070	 0.441	 0.076	 0.260	 0.108	 3.315	 0.104	 2.993	 0.112	 3.280	 0.160	 2.197	 0.093	 0.0	    	   	   	     	       	       	101011	0	101011	0	101011	0
    4377	J08331463-5759517	13.346	 3.00	 0.36	 0.679	 6.00	12.744	 2.95	 0.45	 0.544	12.429	 3.00	 0.49	 0.485	g0833147-575952	1	 	008.55408	-57.99775	14728	 0.507	 0.060	 0.372	 0.073	 0.313	 0.098	 2.755	 0.088	 3.100	 0.109	 3.248	 0.145	 2.191	 0.130	 1.5	    	   	   	     	 3.8374	 0.1175	111111	1	111111	1	111111	1
    4378	J08331852-0230535	11.818	 2.90	 0.24	 0.811	 5.44	11.120	 2.86	 0.24	 0.760	10.839	 3.00	 0.30	 0.736	g0833185-023053	1	p	008.55515	-02.51481	12247	 0.563	 0.035	 0.512	 0.043	 0.488	 0.055	 3.039	 0.052	 3.273	 0.063	 3.358	 0.082	 2.365	 0.025	 0.5	    	   	   	     	 1.8452	 0.4368	111111	1	111111	1	111111	1
    4379	J08332284-2258252	 7.834	 2.98	 0.10	 1.621	 1.93	 7.117	 2.92	 0.09	 1.617	 6.825	 2.98	 0.09	 1.613	g0833228-225825	1	p	008.55632	-22.97361	 1957	 0.595	 0.032	 0.591	 0.032	 0.587	 0.041	 2.961	 0.048	 3.110	 0.048	 3.204	 0.060	 2.168	 0.024	 4.0	    	   	   	     	       	       	101111	1	101111	1	101111	1
    4380	J08341954-0223145	13.530	 2.93	 0.56	 0.393	 6.00	12.596	 2.93	 0.51	 0.496	12.313	 3.04	 0.56	 0.459	g0834196-022315	1	 	008.57210	-02.38744	15965	 0.254	 0.063	 0.357	 0.071	 0.320	 0.095	 3.213	 0.093	 3.231	 0.105	 3.327	 0.141	 2.168	 0.069	 0.5	    	   	   	     	 3.0649	 0.2492	111111	1	111111	1	111111	1
    4381	J08345207-0424143	11.224	 2.94	 0.18	 1.055	 6.00	10.661	 2.92	 0.18	 0.952	10.360	 3.03	 0.23	 0.933	g0834521-042414	1	p	008.58114	-04.40400	12339	 0.810	 0.032	 0.707	 0.034	 0.688	 0.042	 2.791	 0.048	 3.074	 0.051	 3.157	 0.062	 2.367	 0.030	 0.5	    	   	   	     	 2.6493	 0.2160	111111	1	111111	1	111111	1
    4382	J08350368-0539003	13.655	 2.93	 0.68	 0.293	 2.52	12.981	 2.89	 0.68	 0.246	12.636	 2.95	 0.74	 0.259	g0835037-053900	1	 	008.58435	-05.65003	16567	 0.174	 0.065	 0.127	 0.078	 0.140	 0.104	 3.372	 0.096	 3.585	 0.115	 3.600	 0.153	 2.481	 0.072	 1.0	1600	  3	  2	16794	 2.8632	 0.2232	101011	0	101011	0	101011	0
    4383	J08350452-0257563	11.780	 2.95	 0.31	 0.706	 5.09	11.117	 2.93	 0.29	 0.677	10.697	 2.96	 0.27	 0.739	g0835045-025756	1	p	008.58459	-02.96561	 9881	 0.369	 0.034	 0.340	 0.043	 0.402	 0.051	 3.249	 0.051	 3.426	 0.063	 3.406	 0.076	 2.395	 0.022	 1.0	    	   	   	     	 2.5232	 0.2315	111111	1	111111	1	111111	1
    4384	J08350574-0151023	13.089	 2.96	 0.55	 0.501	 6.00	12.404	 2.92	 0.51	 0.500	12.234	 2.99	 0.55	 0.409	g0835057-015102	1	p	008.58492	-01.85056	11319	 0.225	 0.055	 0.224	 0.067	 0.133	 0.093	 3.145	 0.082	 3.274	 0.099	 3.453	 0.137	 2.247	 0.050	 0.0	 904	  5	  3	11452	 1.2510	 1.4955	111111	1	111111	1	111111	1
    4385	J08350955-7923099	13.463	 2.99	 0.44	 0.540	 5.70	12.594	 2.91	 0.36	 0.610	12.582	 2.98	 0.57	 0.413	g0835097-792310	2	 	008.58601	-79.38609	11939	 0.282	 0.062	 0.352	 0.071	 0.155	 0.102	 2.938	 0.091	 2.992	 0.105	 3.314	 0.151	 2.132	 0.105	 4.0	    	   	   	     	 4.4305	 0.0891	111111	1	111111	1	111011	0
    4386	J08351812-0214372	12.171	 2.94	 0.38	 0.629	 3.59	11.484	 2.92	 0.34	 0.628	11.106	 3.02	 0.34	 0.663	g0835181-021438	1	p	008.58836	-02.24375	12009	 0.353	 0.041	 0.352	 0.050	 0.387	 0.062	 3.255	 0.060	 3.386	 0.074	 3.396	 0.092	 2.385	 0.038	 2.0	 904	  5	  3	11452	 1.2192	 1.4872	111111	1	111111	1	111111	1
    4387	J08352100-0156142	13.760	 2.92	 0.67	 0.328	 6.00	12.839	 2.92	 0.57	 0.473	12.683	 3.03	 0.70	 0.339	g0835210-015615	1	 	008.58917	-01.93736	15996	 0.190	 0.066	 0.335	 0.075	 0.201	 0.105	 3.252	 0.098	 3.181	 0.111	 3.419	 0.155	 2.309	 0.071	 1.0	    	   	   	     	 2.2201	 0.6210	111011	0	111111	1	111011	0
    4388	J08352275-0139432	13.461	 2.90	 0.68	 0.336	 4.39	12.801	 2.92	 0.76	 0.268	12.648	 2.99	 0.93	 0.144	g0835228-013943	1	p	008.58966	-01.66197	 9131	-0.013	 0.061	-0.081	 0.075	-0.205	 0.104	 3.314	 0.091	 3.569	 0.110	 3.816	 0.154	 2.127	 0.087	 0.0	 606	  3	  2	 9589	 4.2641	 0.1347	111111	1	111111	1	111011	0
    4389	J08353408-0151002	10.675	 2.92	 0.12	 1.036	 4.05	 9.943	 2.92	 0.12	 1.047	 9.649	 3.03	 0.15	 1.041	g0835341-015100	1	p	008.59280	-01.85011	 9641	 0.687	 0.032	 0.698	 0.032	 0.692	 0.041	 3.028	 0.048	 3.154	 0.048	 3.221	 0.060	 2.439	 0.027	 0.0	 606	  3	  2	 9589	 3.4266	 0.1558	111111	1	111111	1	111111	1
    4390	J08353856-0257152	12.814	 2.93	 0.62	 0.408	 3.76	12.223	 2.87	 0.64	 0.353	11.852	 2.96	 0.65	 0.383	g0835386-025715	1	p	008.59404	-02.95422	12339	 0.164	 0.051	 0.109	 0.064	 0.139	 0.082	 3.448	 0.076	 3.647	 0.094	 3.659	 0.122	 2.135	 0.047	 2.0	1055	 14	 13	12361	 1.1991	 1.5589	111111	1	111111	1	111111	1
    4391	J08354078-0533213	13.036	 2.94	 0.31	 0.638	 4.75	12.458	 2.88	 0.34	 0.573	12.275	 3.03	 0.43	 0.504	g0835408-053321	1	p	008.59467	-05.55589	16568	 0.519	 0.055	 0.454	 0.068	 0.385	 0.094	 2.930	 0.081	 3.140	 0.101	 3.254	 0.139	 2.304	 0.067	 2.0	1600	  3	  2	16794	 3.6173	 0.1502	101111	0	101111	0	101111	0
    4392	J08355012-7236102	12.472	 2.97	 0.41	 0.608	 6.00	11.694	 2.88	 0.35	 0.656	11.414	 3.02	 0.42	 0.594	g0835502-723610	1	p	008.59727	-72.60289	 8163	 0.191	 0.045	 0.239	 0.054	 0.177	 0.071	 3.196	 0.067	 3.252	 0.079	 3.424	 0.105	 2.249	 0.052	 2.0	    	   	   	     	 7.2455	 0.0316	110111	0	110111	0	110111	0
    4393	J08355077-0152161	12.684	 3.00	 0.47	 0.474	 2.78	11.982	 2.96	 0.58	 0.418	11.587	 2.93	 0.55	 0.437	g0835508-015216	1	p	008.59744	-01.87122	11530	 0.198	 0.049	 0.142	 0.059	 0.161	 0.075	 3.361	 0.072	 3.607	 0.087	 3.656	 0.111	 2.268	 0.063	 1.0	 904	  5	  3	11452	 1.1581	 1.4296	111111	1	111111	1	111111	1
    4394	J08355951-0045231	13.207	 2.94	 0.55	 0.425	 2.74	12.528	 2.92	 0.53	 0.436	12.118	 3.00	 0.61	 0.434	g0835595-004523	1	p	008.59987	-00.75647	16025	 0.287	 0.057	 0.298	 0.069	 0.296	 0.090	 3.283	 0.085	 3.382	 0.103	 3.457	 0.133	 2.358	 0.046	 0.5	    	   	   	     	 2.8388	 0.1917	111111	1	111111	1	111111	1
    4395	J08360204-0310451	12.525	 2.97	 0.49	 0.589	 3.18	11.819	 2.90	 0.48	 0.539	11.552	 2.96	 0.52	 0.486	g0836021-031045	1	p	008.60057	-03.17914	12280	 0.345	 0.046	 0.295	 0.056	 0.242	 0.074	 3.203	 0.069	 3.437	 0.083	 3.574	 0.110	 2.251	 0.044	 2.0	1055	 14	 13	12361	 0.7709	 3.1884	111111	1	111111	1	111111	1
    4396	J08360250-0348271	12.803	 2.93	 0.49	 0.508	 3.81	12.003	 2.88	 0.43	 0.532	11.928	 2.96	 0.62	 0.392	g0836025-034827	1	p	008.60070	-03.80758	12370	 0.264	 0.051	 0.288	 0.059	 0.148	 0.084	 3.253	 0.075	 3.377	 0.088	 3.611	 0.125	 2.284	 0.051	 2.0	1055	 14	 13	12361	 1.4090	 1.1134	111111	1	111111	1	111111	1
    4397	J08360518-1845440	13.040	 2.97	 0.50	 0.466	 6.00	12.257	 2.93	 0.54	 0.442	12.022	 3.03	 0.59	 0.392	g0836052-184544	1	 	008.60144	-18.76231	10988	 0.173	 0.055	 0.149	 0.064	 0.099	 0.087	 3.246	 0.081	 3.455	 0.095	 3.578	 0.129	 2.213	 0.133	 2.5	    	   	   	     	 1.2153	 1.0462	111111	1	111111	1	111111	1
    4398	J08360936-0703179	11.234	 2.99	 0.27	 0.760	 3.69	10.526	 2.94	 0.25	 0.746	10.193	 3.04	 0.29	 0.753	g0836094-070318	1	 	008.60260	-07.05497	11292	 0.480	 0.032	 0.466	 0.032	 0.473	 0.041	 3.370	 0.048	 3.534	 0.048	 3.582	 0.060	 2.559	 0.022	 0.0	 870	  4	  3	11330	 6.2060	 0.0409	111111	1	111111	1	111111	1
    4399	J08361434-5843256	13.626	 3.06	 0.91	 0.181	 4.50	12.788	 2.95	 0.89	 0.221	12.483	 3.07	 0.97	 0.166	g0836143-584325	1	p	008.60398	-58.72367	16556	 0.057	 0.064	 0.097	 0.074	 0.042	 0.099	 3.637	 0.095	 3.730	 0.110	 3.860	 0.147	 2.511	 0.053	 0.0	    	   	   	     	 4.5118	 0.0850	101111	0	101111	0	101111	0
    4400	J08361643-0332240	12.276	 2.94	 0.26	 0.809	 6.00	11.645	 2.91	 0.31	 0.716	11.260	 3.09	 0.34	 0.739	g0836164-033224	1	 	008.60457	-03.54008	16777	 0.681	 0.042	 0.588	 0.053	 0.611	 0.066	 2.888	 0.063	 3.176	 0.078	 3.189	 0.098	 2.495	 0.045	 1.0	1431	  3	  1	16411	 3.7075	 0.1544	101111	0	101111	0	101111	0
    4401	J08361686-0302440	13.067	 2.95	 0.54	 0.458	 2.77	12.266	 2.90	 0.47	 0.532	11.916	 2.96	 0.46	 0.542	g0836169-030244	1	p	008.60469	-03.04558	12400	 0.214	 0.055	 0.288	 0.064	 0.298	 0.084	 3.248	 0.082	 3.272	 0.095	 3.316	 0.125	 2.291	 0.053	 0.5	1055	 14	 13	12361	 0.8007	 3.0646	111111	1	111111	1	111111	1
    4402	J08362665-0335061	12.581	 2.94	 0.26	 0.777	 3.75	11.882	 2.91	 0.23	 0.775	11.618	 3.09	 0.30	 0.719	g0836267-033506	1	p	008.60741	-03.58497	12520	 0.533	 0.047	 0.531	 0.057	 0.475	 0.076	 2.804	 0.070	 2.939	 0.085	 3.081	 0.113	 2.142	 0.091	 2.0	1055	 14	 13	12361	 0.9389	 2.4397	111111	1	111111	1	111111	1
    4403	J08363464-0618324	12.940	 3.03	 0.97	 0.199	 4.63	12.306	 2.94	 0.97	 0.137	12.025	 3.01	 1.04	 0.089	g0836347-061832	1	p	008.60962	-06.30900	12611	-0.040	 0.053	-0.102	 0.065	-0.150	 0.087	 3.817	 0.079	 4.047	 0.097	 4.179	 0.129	 2.199	 0.041	 2.0	 966	  8	  5	12522	 1.4679	 0.9233	111111	1	111111	1	111111	1
    4404	J08364005-0449011	13.648	 2.92	 0.87	 0.170	 2.56	12.959	 2.88	 0.81	 0.186	12.547	 2.96	 0.84	 0.225	g0836401-044901	1	p	008.61113	-04.81700	12701	-0.063	 0.064	-0.047	 0.078	-0.008	 0.101	 3.593	 0.096	 3.689	 0.115	 3.698	 0.150	 2.147	 0.084	 1.0	    	   	   	     	 2.6051	 0.2895	111111	1	111011	0	111111	1
    4405	J08364675-0707444	12.675	 2.91	 0.30	 0.674	 4.80	12.059	 2.94	 0.40	 0.577	11.670	 2.99	 0.40	 0.606	g0836468-070745	1	p	008.61299	-07.12908	11293	 0.394	 0.049	 0.297	 0.061	 0.326	 0.077	 2.965	 0.072	 3.259	 0.090	 3.285	 0.115	 2.358	 0.042	 2.0	 870	  4	  3	11330	 2.4049	 0.2837	111111	1	111111	1	111111	1
    4406	J08365324-0555065	12.247	 2.94	 0.24	 0.841	 6.00	11.770	 2.93	 0.34	 0.677	11.260	 2.94	 0.27	 0.811	g0836533-055506	1	p	008.61479	-05.91842	12042	 0.602	 0.042	 0.438	 0.055	 0.572	 0.066	 2.811	 0.062	 3.181	 0.082	 3.041	 0.098	 2.387	 0.051	 1.0	 966	  8	  5	12522	 2.4878	 0.3061	111111	1	111111	1	111111	1
    4407	J08365403-0601505	13.437	 2.95	 0.86	 0.264	 4.12	12.629	 2.93	 0.88	 0.280	12.540	 2.99	 0.98	 0.108	g0836540-060151	1	p	008.61501	-06.03075	11952	 0.025	 0.061	 0.041	 0.071	-0.131	 0.101	 3.489	 0.090	 3.632	 0.106	 3.935	 0.150	 2.305	 0.041	 2.0	 966	  8	  5	12522	 1.8746	 0.6120	111111	1	111111	1	111111	1
    4408	J08365529-0312345	12.977	 2.94	 0.83	 0.239	 4.37	12.148	 2.93	 0.83	 0.292	11.910	 3.00	 0.76	 0.283	g0836553-031235	1	p	008.61536	-03.20961	12761	-0.005	 0.054	 0.048	 0.062	 0.039	 0.084	 3.721	 0.079	 3.799	 0.092	 3.836	 0.124	 2.186	 0.046	 2.0	1055	 14	 13	12361	 0.7784	 3.2425	111111	1	111111	1	111111	1
    4409	J08365571-0601045	11.773	 2.95	 0.21	 0.813	 4.45	11.057	 2.93	 0.22	 0.814	10.709	 2.99	 0.23	 0.809	g0836557-060104	1	p	008.61548	-06.01786	12612	 0.574	 0.034	 0.575	 0.042	 0.570	 0.052	 3.057	 0.051	 3.193	 0.062	 3.265	 0.076	 2.349	 0.048	 1.0	 966	  8	  5	12522	 2.6662	 0.2634	111111	1	111111	1	111111	1
    4410	J08365951-1143405	13.092	 2.97	 0.55	 0.433	 2.11	12.275	 2.94	 0.56	 0.475	11.917	 3.00	 0.53	 0.454	g0836595-114340	1	 	008.61653	-11.72789	14680	 0.260	 0.055	 0.302	 0.065	 0.281	 0.084	 3.308	 0.082	 3.400	 0.096	 3.497	 0.125	 2.332	 0.071	 2.0	    	   	   	     	 7.2810	 0.0306	111111	1	111111	1	111111	1
    4411	J08370083-0410366	12.937	 2.90	 0.57	 0.452	 6.00	12.278	 2.90	 0.60	 0.371	11.972	 2.97	 0.67	 0.352	g0837008-041036	1	p	008.61690	-04.17678	16329	 0.322	 0.053	 0.241	 0.065	 0.222	 0.086	 3.338	 0.078	 3.613	 0.096	 3.679	 0.127	 2.431	 0.039	 0.0	    	   	   	     	 4.1037	 0.1277	101111	0	101111	0	101111	0
    4412	J08370672-0551025	13.042	 2.94	 0.52	 0.508	 5.05	12.430	 2.93	 0.48	 0.448	12.033	 2.94	 0.49	 0.476	g0837067-055102	1	 	008.61854	-05.85067	12702	 0.269	 0.055	 0.209	 0.068	 0.237	 0.087	 3.160	 0.081	 3.376	 0.100	 3.402	 0.129	 2.227	 0.079	 2.0	 966	  8	  5	12522	 2.3575	 0.3492	111111	1	111111	1	111111	1
    4413	J08370741-0715564	13.130	 2.98	 0.65	 0.414	 6.00	12.422	 2.94	 0.62	 0.397	12.120	 3.00	 0.65	 0.380	g0837074-071557	1	p	008.61873	-07.26569	11353	 0.134	 0.056	 0.117	 0.067	 0.100	 0.090	 3.304	 0.083	 3.474	 0.100	 3.557	 0.133	 2.231	 0.058	 0.5	 870	  4	  3	11330	 2.2204	 0.3434	111111	1	111111	1	111111	1
    4414	J08370945-0218076	13.535	 2.96	 0.73	 0.359	 3.63	12.873	 2.96	 0.70	 0.302	12.539	 2.96	 0.65	 0.312	g0837095-021808	1	p	008.61929	-02.30208	16028	 0.222	 0.063	 0.165	 0.076	 0.175	 0.101	 3.279	 0.093	 3.509	 0.112	 3.530	 0.150	 2.310	 0.069	 2.0	    	   	   	     	 2.1662	 0.5139	111111	1	111011	0	111111	1
    4415	J08371119-0210176	13.071	 2.95	 0.35	 0.624	 4.78	12.502	 2.90	 0.40	 0.541	11.884	 3.02	 0.31	 0.722	g0837112-021018	1	p	008.61977	-02.17161	12131	 0.373	 0.055	 0.290	 0.069	 0.471	 0.083	 2.911	 0.082	 3.157	 0.102	 2.968	 0.123	 2.128	 0.106	 0.0	1016	  3	  3	12151	 1.0369	 1.8502	111111	1	111111	1	111111	1
    4416	J08371166-0954515	13.489	 3.00	 0.67	 0.384	 2.10	12.900	 2.94	 0.63	 0.337	12.465	 2.97	 0.61	 0.407	g0837117-095452	1	 	008.61991	-09.91431	16659	 0.262	 0.062	 0.215	 0.076	 0.285	 0.099	 3.257	 0.092	 3.435	 0.113	 3.372	 0.147	 2.193	 0.092	 1.5	    	   	   	     	 3.0639	 0.1995	101111	0	101011	0	101111	0
    4417	J08371385-0321418	11.543	 2.97	 0.25	 0.785	 5.62	10.927	 2.84	 0.25	 0.713	10.548	 2.88	 0.27	 0.739	g0837139-032142	1	p	008.62052	-03.36172	12371	 0.541	 0.032	 0.469	 0.039	 0.495	 0.047	 3.203	 0.048	 3.446	 0.058	 3.470	 0.070	 2.496	 0.022	 1.5	1055	 14	 13	12361	 0.7745	 3.0854	111111	1	111111	1	111111	1
    4418	J08371802-0209218	13.847	 2.94	 0.79	 0.243	 4.14	12.873	 2.88	 0.56	 0.443	12.477	 3.04	 0.53	 0.524	g0837180-020922	1	p	008.62167	-02.15606	12131	-0.008	 0.068	 0.192	 0.076	 0.273	 0.099	 3.362	 0.100	 3.205	 0.112	 3.127	 0.147	 2.156	 0.079	 0.0	1016	  3	  3	12151	 1.0023	 2.0843	111011	0	111011	0	111111	1
