#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-06-05T23:06:22 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-06-05T23:06:22	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJS/199/26&-out=RAJ2000,DEJ2000,cz,Ktmag&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_21990026
#Name: J/ApJS/199/26
#Title: The 2MASS Redshift Survey (2MRS) (Huchra+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/apjs/199/26	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/199/26	    IVOID of underlying data collection
#INFO	creator=Huchra J.P.	    First author or institution
#INFO	cites=bibcode:2012ApJS..199...26H	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/199/26	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.21990026	    Dataset identifier that can be used for citation
#INFO	publication_date=2017-09-19	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_199_26_table3:
#Name: J/ApJS/199/26/table3
#Title: 2MRS catalog
#Column	RAJ2000	(F9.5)	Right Ascension in decimal degrees (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination in decimal degrees (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	cz	(I5)	? Redshift, corrected to solar system barycenter reference frame	[ucd=phys.veloc;pos.heliocentric]
#Column	Ktmag	(F6.3)	Extinction-corrected total extrapolated Ks mag	[ucd=phot.mag;em.IR.K]
RAJ2000	DEJ2000	cz	Ktmag
043.92758	+75.15440	 4300	 9.564
183.34250	+28.51093	 3887	 9.466
185.99519	+48.77937	 4120	 9.586
196.13121	-30.17064	 3795	 9.698
069.80303	+58.34565	 4696	 9.726
284.29013	-62.09093	 5247	 9.676
314.45975	-43.37441	 9147	 9.700
201.98700	-31.49549	14053	 9.476
239.37575	+70.68913	 7710	 9.629
244.21643	+53.00599	 5618	 9.674
267.64624	-01.65170	10163	 9.671
004.18407	+07.07609	 3966	 9.750
039.35619	+21.10080	 4141	 9.744
185.60948	+29.20868	  918	 9.671
249.22318	-61.02774	 5479	 9.706
251.24013	-08.25063	 5847	 9.683
021.17354	-01.58707	 5007	 9.708
244.33398	+34.90148	 9191	 9.375
064.40614	+36.28584	 5640	 9.720
136.64169	-07.24096	 5760	 9.668
244.13615	-65.65240	 6570	 9.656
357.87042	-13.38157	 7017	 9.662
129.58064	-73.54368	 5279	 9.663
217.84377	-28.74962	 6572	 9.670
281.93414	+23.34728	 4208	 9.724
295.02570	-77.55817	 6072	 9.697
300.02597	+18.46575	 4032	 9.723
021.36869	-38.26740	 6080	 9.711
040.64829	+34.76351	 3901	 9.672
011.52249	-01.72341	 4083	 9.647
027.09361	+11.52154	 5182	 9.557
269.85529	+06.28703	 1813	 9.666
017.89981	+49.12111	 5464	 9.642
042.41485	+21.20790	 6267	 9.665
064.66727	+02.56082	 3251	 9.641
078.93105	+19.36299	 5277	 9.687
086.71922	-18.72640	 3087	 9.675
094.00586	+75.93651	 5106	 9.680
156.19777	-43.96433	 2808	 9.682
244.61113	-60.77969	 5234	 9.685
327.32556	-60.60922	 3027	 9.734
037.66044	+42.23221	 5772	 9.688
181.44547	-27.94013	 1875	 9.296
277.87057	+16.12277	 5167	 9.695
316.40576	+11.41417	 4881	 9.665
009.62248	+29.51121	 5402	 9.709
140.90208	-26.88182	 2357	 9.734
171.47058	-35.39457	10119	 9.669
177.94859	+48.68314	  972	 9.667
075.47845	-03.29623	 4131	 9.659
166.01241	+28.03679	 1371	 9.642
186.23938	-26.03072	 3283	 9.662
358.30206	+28.28344	 6991	 9.688
088.94317	-69.56087	 4521	 9.717
164.27365	-48.66138	 4864	 9.719
233.96713	+39.76891	 4511	 9.670
014.38637	+30.28076	 5065	 9.712
020.99898	+33.90783	 4857	 9.748
080.55816	+18.07377	 5857	 9.692
123.16494	-16.05073	 4558	 9.727
151.02191	+31.18538	 6192	 9.625
193.16255	-39.02828	 4221	 9.699
269.81131	+45.88708	 5698	 9.688
052.86472	+04.38088	 6595	 9.651
316.68967	-44.81471	 8798	 9.437
355.14020	+29.18817	 5251	 9.720
027.28504	-03.90438	 5213	 9.662
049.53492	+41.75440	 4923	 9.725
068.17388	-43.71589	 4461	 9.671
164.44804	-47.84274	 5771	 9.658
309.83707	+10.80570	 8085	 9.640
028.35774	+71.25183	 6838	 9.687
063.50277	+36.84765	 6032	 9.658
124.62505	-21.81612	 5064	 9.685
177.49716	+21.33367	 7869	 9.663
208.04201	+02.32511	 7109	 9.669
020.91908	+33.28066	 5526	 9.703
137.49193	+62.24738	 7867	 9.701
159.95763	-36.03616	 4155	 9.735
165.00992	+14.84159	 1436	 9.448
292.01617	-38.91876	 6015	 9.577
037.29034	-10.82806	 4439	 9.669
355.60745	-19.45226	 4363	 9.628
059.41476	+36.78747	 5828	 9.692
072.83232	+23.20801	 4409	 9.629
078.52556	-10.62688	 2576	 9.658
182.74190	+63.91459	 2646	 9.746
209.83553	-40.06870	 3811	 9.760
037.30826	+23.08271	 9583	 9.692
156.37018	-39.82756	 2792	 9.577
263.91626	-06.59937	 6399	 9.715
298.23151	-60.98447	 3932	 9.676
014.02509	+24.12690	 4991	 9.697
189.43245	-43.62113	 2980	 9.613
200.34630	+00.34258	 5561	 9.736
039.40246	-32.92443	 4527	 9.685
069.07763	-02.83138	 4697	 9.641
214.24667	-44.97734	 2100	 9.661
009.38938	-06.92224	 3338	 9.750
077.22045	-29.25125	 3781	 9.733
112.06236	+63.25560	 4709	 9.637
124.79476	+21.43574	 4834	 9.687
188.67868	-40.30057	 3081	 9.690
254.63075	+58.93626	 5501	 9.756
321.24457	-42.46045	 5171	 9.680
332.89740	+25.86438	12199	 9.666
018.66099	-01.02058	 5570	 9.739
055.29394	-01.30281	 7776	 9.600
071.33176	+11.06796	 4377	 9.735
114.23622	+35.24196	 3784	 9.761
267.44357	+72.02114	 7637	 9.680
032.41055	-10.14627	 3849	 9.734
068.13644	+16.63417	 4110	 9.695
083.07727	-17.22387	 2962	 9.743
128.95212	+01.72169	 4102	 9.710
151.34599	-34.21996	 2770	 9.656
168.51366	-14.08727	 5507	 9.682
223.55211	+04.75020	 8302	 9.684
246.52161	-60.52674	 5160	 9.670
343.42020	+33.70914	 6313	 9.710
158.55191	-73.24013	 3372	 9.653
181.02568	+20.23505	 6314	 9.675
333.95410	-45.84645	 1891	 9.631
326.94193	+41.11858	 4428	 9.685
183.78290	-30.76638	 6466	 9.606
208.32439	+33.49076	 2368	 9.638
283.84192	-53.81845	 2728	 9.626
316.59009	-48.16943	 5177	 9.747
032.10408	+14.34967	 4428	 9.731
043.42170	+06.26562	 7380	 9.681
043.45937	+12.84924	 3568	 9.670
071.02666	-05.46571	 4900	 9.684
110.64454	+71.59895	 2887	 9.602
141.34422	-12.39159	 3866	 9.699
273.00513	+21.46349	 5198	 9.703
028.53218	-56.69366	 6073	 9.674
317.96680	+11.27616	 5065	 9.691
327.73483	+44.54225	 9550	 9.690
139.17436	+30.91537	 6950	 9.692
301.14215	-57.59817	 4658	 9.734
351.61526	-81.91158	 3718	 9.605
221.85074	-17.44557	 2172	 9.817
279.60709	-57.49044	 4680	 9.752
350.97510	+09.66749	 3559	 9.681
352.07397	-67.82137	 3904	 9.697
012.70186	-06.88570	 4673	 9.705
014.19671	-53.09737	 7434	 9.718
184.17549	+69.46257	    0	 9.002
210.15498	-02.85780	 7446	 9.617
262.38153	-64.02286	 5050	 9.690
036.03331	+47.96967	 4679	 9.745
143.98582	-07.72668	 5937	 9.735
178.42607	-72.88082	 5201	 9.149
187.06642	+09.43630	  345	 9.819
206.28618	+41.50335	 2526	 9.739
227.70149	-18.43094	 4235	 9.721
283.59253	-34.61120	 5887	 9.684
069.48154	-09.51926	 5156	 9.683
287.89188	-05.44486	 7605	 9.692
048.53544	+42.74921	 5426	 9.710
144.63196	-63.93346	 4596	 9.660
176.77335	+19.83724	 5825	 9.716
007.95575	-26.72054	 7247	 9.822
044.99421	+36.82048	 3605	 9.746
067.04025	+21.65534	 2414	 9.713
200.60196	-16.72844	 5072	 9.721
242.54024	-61.43377	 4712	 9.677
021.98754	-35.71769	 5637	 9.569
134.73549	-04.90195	 3685	 9.715
286.80972	-65.46185	 4241	 9.616
304.93552	-53.44737	 5698	 9.703
243.23688	+09.86708	 5109	 9.726
053.03050	+47.79405	  231	 9.565
342.90872	-05.55730	 3687	 9.697
029.62519	+25.36011	 4927	 9.716
034.42223	+12.47061	 3649	 9.715
051.51290	+41.25229	 5331	 9.739
152.92679	-31.64285	 2815	 9.712
157.95146	-26.56541	 4159	 9.702
195.02957	-50.93736	 5065	 9.706
265.29480	-63.39085	 4916	 9.696
001.81601	+27.70808	 4550	 9.733
041.40031	-17.68893	 7551	 9.709
045.87612	+74.66517	 4483	 9.723
128.89197	-01.85010	 9350	 9.639
164.74883	-50.36539	 5646	 9.708
332.53818	+41.01727	 4683	 9.634
021.85591	-01.91297	 5449	 9.725
061.44856	+25.40841	 7160	 9.692
106.07666	+23.90177	 4505	 9.692
241.11661	-02.12092	 9353	 9.616
358.54199	+00.38291	 7835	 9.712
132.32912	-19.00411	 2667	 9.650
170.94362	-01.10492	 5517	 9.709
252.62784	-61.82211	 4296	 9.583
350.22867	+25.89856	 4168	 9.728
028.14459	+36.50089	 4170	 9.675
069.08176	-65.14110	 5497	 9.737
180.95441	+03.54821	 5800	 9.740
185.36826	+06.65356	 4099	 9.737
218.49641	+03.77801	 9067	 9.702
025.61350	+26.14307	 3916	 9.697
132.49312	+70.29944	 3826	 9.680
134.59612	-66.72870	 3243	 9.748
187.84235	+57.96465	 3111	 9.741
333.66635	-27.46398	 5217	 9.746
052.58123	+41.57275	 5442	 9.735
101.37167	-37.00978	 9456	 9.731
148.31956	-25.92905	 4312	 9.619
159.54475	-28.78333	 3945	 9.658
182.63695	+58.30382	 3057	 9.789
210.06091	-34.03797	 4346	 9.741
294.34396	+40.70551	 3124	 9.707
340.47385	+34.91978	 6600	 9.728
036.18507	+42.62300	 5917	 9.753
191.56561	-41.70598	 3262	 9.701
237.59459	+18.93917	 3812	 9.539
269.31223	+12.17946	 2872	 9.643
349.39056	+29.01940	 6970	 9.681
059.29160	-28.87911	 3974	 9.835
111.64756	+43.29641	 3130	 9.677
178.78848	-18.92743	 6931	 9.698
221.29578	-20.91350	 4148	 9.777
330.87891	+12.63677	 8042	 9.654
352.97354	-05.00696	 5184	 9.738
150.11278	+03.37431	 2056	 9.773
191.73175	-41.49675	 2558	 9.763
250.36517	+57.78363	 5273	 9.683
347.92075	-02.16004	 3879	 9.733
141.90567	-19.69541	 4791	 9.717
168.67488	-23.72769	 3487	 9.764
263.58170	-60.87154	 4747	 9.703
196.66916	-38.27552	 3365	 9.731
196.25104	-47.23690	 5086	 9.739
024.20440	+35.51219	 5162	 9.696
203.47702	+03.28359	 6633	 9.722
273.37350	-64.47673	 4493	 9.740
275.66217	+15.69800	 5272	 9.728
135.66101	+25.93451	 2450	 9.801
157.32008	+26.09915	 5085	 9.754
204.48909	-30.93166	 4073	 9.786
216.01993	+33.04745	 2015	 9.749
222.80753	-26.63127	 2547	 9.687
023.22401	-12.19131	 5470	 9.699
139.01624	+17.62841	 8581	 9.664
239.28384	+22.40456	 4304	 9.734
279.98511	-67.42570	 4442	 9.498
047.08304	-04.13838	 8717	 9.700
056.65874	-16.55017	 1239	 9.730
075.67731	-61.14007	 1014	 9.690
159.30356	-27.68394	 2856	 9.757
170.64737	+20.70407	 4368	 9.782
300.87100	-54.97993	 4921	 9.683
064.16567	+60.92450	 1156	 9.548
139.20836	+20.19853	 8293	 9.670
297.28867	-10.57362	 7200	 9.767
042.91861	-16.65077	 3476	 9.691
081.97389	+19.86336	 4564	 9.751
136.23686	+59.93295	 1518	 9.774
195.58815	-50.33404	 1376	 9.477
276.41000	+22.32729	 3132	 9.772
315.28229	-00.19517	 7090	 9.699
012.61464	-05.85848	 5702	 9.714
046.55516	+41.84894	 1592	 9.665
171.53563	-54.23586	 5369	 9.763
172.29889	+57.13221	 2427	 9.619
207.04640	-30.45209	 4812	 9.675
280.70621	-63.20842	 4335	 9.697
329.00272	-01.51694	 8045	 9.734
014.54552	-08.21701	 4556	 9.756
018.23213	+00.98156	 1158	 9.375
071.47247	-05.13672	 3787	 9.713
152.26370	-11.23325	 3494	 9.776
175.56293	-13.86695	 6621	 9.690
226.42091	-42.44952	 5184	 9.740
245.54297	-01.51483	 5033	 9.761
247.49197	+40.62862	 8643	 9.607
265.98422	+36.80011	 7517	 9.736
313.14774	-05.71113	 5969	 9.737
018.60389	-55.39709	 3635	 9.742
024.74365	-46.57332	 6552	 9.734
066.57843	-03.62109	 4862	 9.708
194.21817	-41.79720	 3253	 9.667
195.53111	-33.12067	 4995	 9.803
220.23143	-32.37563	 3031	 9.724
333.38058	-27.55803	 5305	 9.782
009.89532	+02.88744	 5169	 9.714
070.28594	+73.67174	 4486	 9.699
144.05174	-08.43443	 1917	 9.760
195.45648	-08.33625	 3769	 9.849
250.30229	-30.11352	 7326	 9.720
346.74561	+22.93647	 6154	 9.735
042.28001	-16.99335	 3415	 9.731
175.23224	-44.48125	 3171	 9.699
210.70262	+09.34141	 5910	 9.712
256.22079	+41.86550	 8353	 9.697
331.56738	+47.25122	 1105	 9.532
079.28770	-64.95984	 1363	 9.615
087.38114	+17.64916	 4407	 9.788
246.86339	-58.92504	14362	 9.721
049.96454	+41.57352	 5066	 9.755
116.83463	+26.93020	 4884	 9.759
120.34632	+15.36930	 4661	 9.748
129.93849	-23.45879	 2482	 9.736
207.32289	-36.06343	  333	 9.852
335.55743	+36.38701	 4269	 9.801
354.05881	+02.15502	 2798	 9.743
019.01504	+04.29410	 5446	 9.739
052.62234	+36.94766	 4723	 9.783
216.83525	-87.77224	 2251	 9.853
026.92838	-52.76181	 1423	 9.181
113.65141	+18.28156	 5073	 9.779
308.24588	+09.88208	 4694	 9.854
322.40601	-21.19565	10557	 9.723
106.64500	+63.84890	 4262	 9.733
119.91725	+15.38676	 4651	 9.801
160.38002	+37.31286	 7206	 9.727
175.82750	-12.87837	 5264	 9.750
241.62630	-61.42116	 3330	 9.744
346.45120	+03.54511	 4939	 9.720
047.50513	-53.33575	 1053	 9.348
195.22061	-13.44981	 2592	 9.568
212.12798	+08.93191	 7108	 9.719
223.03313	-02.52973	 1934	 9.693
239.31444	+05.99837	 1626	 9.794
346.30676	+02.54943	 4823	 9.855
135.08441	+52.49419	 9029	 9.696
161.75328	-09.94132	 2570	 9.760
226.29393	-43.50951	 4785	 9.615
320.53134	+18.66569	 5376	 9.700
009.93445	+03.29959	 5392	 9.718
022.99187	+33.47652	 4352	 9.766
072.05269	-13.66707	 5668	 9.699
077.18922	+31.27221	 6597	 9.686
077.93839	+67.48822	 6115	 9.669
115.97200	+56.98690	 3235	 9.726
138.64297	+30.14090	 6852	 9.725
009.60543	+03.16645	 4662	 9.753
042.74857	+37.46664	 4938	 9.730
111.27750	-38.41652	 6883	 9.725
135.15901	+50.67839	 5071	 9.793
158.69778	-28.49632	 3159	 9.725
190.17964	-40.76337	 3123	 9.781
199.03493	-28.41054	 4331	 9.606
231.48399	-30.27200	 5901	 9.739
269.29434	+27.96138	 4621	 9.858
059.95488	-84.09386	 4948	 9.770
111.60977	-35.90602	 8815	 9.732
157.87495	+24.86936	 6247	 9.725
182.79234	+20.17571	 2448	 9.734
338.88208	+34.80351	 6312	 9.697
352.63342	+00.08109	 5160	 9.805
017.65235	+33.12649	 5573	 9.781
071.79752	+66.05440	 4698	 9.762
147.41354	-05.16659	 6256	 9.591
244.78963	-24.44757	 4415	 9.764
046.73310	-09.54408	 4826	 9.789
208.02899	-48.17051	 2906	 9.588
307.58960	-01.00793	 6321	 9.741
348.62225	+31.54894	 6349	 9.746
351.20566	+15.27560	 4257	 9.728
101.82470	+33.59921	 4836	 9.712
224.49921	-06.72322	 9910	 9.719
019.62670	+51.94567	 8518	 9.704
050.24123	+41.89384	 4407	 9.757
052.34954	+39.79221	 7326	 9.731
053.36114	-23.71279	 1852	 9.864
183.90637	+23.98186	 6701	 9.595
209.14514	-32.62974	 4412	 9.804
274.14288	+25.04402	 3079	 9.774
326.04074	+46.24611	 5460	 9.667
346.52023	+34.10769	 5706	 9.788
349.65936	+42.95801	 5206	 9.739
017.26897	-45.77354	 7746	 9.709
066.58561	-10.09846	 9326	 9.740
140.00908	+01.03826	 5104	 9.655
241.96950	-60.52016	 4762	 9.759
029.67497	+08.34678	 8104	 9.734
045.95460	-01.10365	 4084	 9.731
133.29636	+76.48607	 2885	 9.866
144.50613	-20.34378	10078	 9.699
190.71733	+54.85600	 4540	 9.806
306.83704	+53.96603	 3285	 9.706
326.49362	+41.27195	 4502	 9.559
334.06232	-27.40281	 5568	 9.751
338.51682	+68.44167	 4355	 9.735
010.86857	-06.34876	 5842	 9.791
061.91156	+03.96818	 5298	 9.761
169.32324	-48.44211	 4453	 9.759
191.72812	-11.63707	 2451	 9.758
238.38963	-42.18113	 7500	 9.759
033.08247	+37.47732	 4429	 9.802
147.15021	+33.42149	 1478	 9.476
186.65039	+03.96465	 2294	 9.646
242.25531	-59.79916	 5255	 9.767
261.11386	+29.39016	 6874	 9.729
354.78506	+32.08561	 5134	 9.617
034.75455	+34.46239	10485	 9.694
147.38867	-68.01535	 4671	 9.775
153.19807	-27.83945	 2603	 9.767
214.84340	-26.64471	 6814	 9.715
331.02823	+35.93848	 5563	 9.783
202.11365	-44.17200	 3869	 9.735
263.52682	+25.34390	 7843	 9.737
356.29251	+07.04213	 5262	 9.632
280.42429	+34.84386	 5465	 9.790
025.80908	+08.88936	 5537	 9.784
209.37349	+06.09694	 4341	 9.694
020.28085	-26.72600	 5853	 9.755
025.54023	+12.60189	 2988	 9.735
032.13482	+06.32373	 3398	 9.802
035.63065	+47.85003	 5079	 9.648
079.04754	-00.14981	 9807	 9.803
193.84659	-44.81330	 7186	 9.700
198.02785	+24.09505	 2607	 9.719
308.77005	-41.68417	 5304	 9.733
052.55529	-05.54338	 4006	 9.772
054.90453	+41.08361	 4739	 9.736
072.48152	-31.96559	 1054	 9.874
152.66644	+20.07015	 3795	 9.700
162.03391	+18.18862	 6003	 9.711
164.24039	-14.30056	 4598	 9.738
087.89688	-59.04563	 3732	 9.808
115.63683	+49.80966	 6652	 9.772
314.48132	-17.94283	 8377	 9.768
003.70996	-86.99312	 5049	 9.801
021.18252	+33.42960	 4204	 9.769
096.71985	-24.61710	 6795	 9.759
181.04707	+20.40978	 7170	 9.737
293.64481	-61.14577	 4200	 9.736
130.60733	+37.22108	 3852	 9.790
178.64034	+58.36700	 3316	 9.791
229.18536	+07.02164	10330	 9.535
264.47708	-55.51820	 6978	 9.709
133.81569	-32.04665	 1473	 9.742
159.21053	-27.91931	 4810	 9.787
177.01401	+30.35931	 6289	 9.738
299.47131	-32.46563	 5584	 9.780
079.91123	+22.95078	 7239	 9.684
091.54549	-00.54239	 2136	 9.792
094.74781	-24.63019	 2720	 9.810
151.07393	-74.93059	 5220	 9.709
231.39200	+18.27722	 4392	 9.818
348.42407	+24.90234	 7985	 9.752
128.69931	-57.64605	 4242	 9.794
183.81615	+65.98539	 2709	 9.707
052.26675	+40.82402	 4179	 9.809
054.16282	-20.90226	 1768	 9.707
074.33805	+78.18884	 1556	 9.882
170.10925	+03.58549	 2596	 9.847
203.20520	+07.17011	 6837	 9.672
204.56610	+04.54255	 6877	 9.756
336.03842	+36.19981	 5070	 9.771
067.90101	+17.44232	 4139	 9.588
138.90889	-86.76678	 5081	 9.789
191.98038	+27.22242	 7967	 9.759
237.91183	-60.77467	 5180	 9.802
264.41284	-59.94073	 5102	 9.683
297.76999	-30.75763	 5942	 9.771
354.30896	+49.55693	 5900	 9.854
056.05846	+46.10893	 5463	 9.750
080.12695	+14.44715	 5762	 9.736
145.94470	+74.85962	 3049	 9.766
175.31931	+47.69078	 3105	 9.691
254.52477	-21.27285	 5983	 9.574
075.38576	-16.16609	 6903	 9.819
131.38342	-15.12117	 3957	 9.699
210.89886	-25.42794	 6826	 9.798
124.96618	+20.98501	 4883	 9.779
279.08578	+51.46648	10646	 9.731
035.44677	-10.02370	 5225	 9.802
118.76753	-76.41251	 1755	 9.766
178.45305	-05.16783	 5742	 9.766
182.04544	-15.80346	 5247	 9.783
211.25670	+53.66221	  273	 9.480
259.67618	+41.69427	 9766	 9.747
020.75083	+53.26240	 5811	 9.687
110.57735	+49.29241	 5966	 9.690
116.61155	-37.61287	 5773	 9.727
132.88722	+30.86538	 2034	 9.654
158.32338	+64.74940	 1765	 9.700
162.15730	+66.36201	 6536	 9.804
165.74861	-16.28943	 3864	 9.810
258.16129	+23.27011	 6617	 9.782
002.19883	+33.43332	 4808	 9.731
020.30200	-09.21121	 5518	 9.767
023.96775	+33.68189	 5161	 9.767
049.86140	+41.54053	 5371	 9.774
080.49490	+03.48216	 4333	 9.758
095.37810	-22.08744	 2902	 9.705
125.08275	+66.98197	 4061	 9.760
186.80040	-05.83089	 7611	 9.726
211.91992	-25.11708	 6468	 9.764
333.64816	-29.16067	 4109	 9.791
075.65278	+86.22236	 3937	 9.745
177.26677	+59.43273	 3211	 9.785
257.02725	-63.45537	 5013	 9.769
280.35098	-64.01392	 4615	 9.790
353.71420	+44.30398	 5544	 9.733
020.08508	-40.96612	 6585	 9.769
029.97703	+23.64440	 4921	 9.705
030.86639	+38.11693	 5654	 9.591
031.92805	+45.62295	 6261	 9.778
094.80547	+80.06847	 4344	 9.733
206.09959	-52.36943	 3805	 9.753
241.56754	-29.28167	 4844	 9.804
000.33319	+13.11126	 5366	 9.809
010.88901	-04.11785	 5797	 9.753
050.00688	+41.25117	 4400	 9.703
056.00433	-14.35865	 1630	 9.892
089.66696	+10.30331	 7577	 9.740
183.37209	+50.74149	 9220	 9.763
291.63330	+50.12527	 4088	 9.808
021.07348	+09.33095	 2725	 9.766
148.61256	-06.95334	 6109	 9.764
181.08333	+01.56764	 6242	 9.824
336.37637	-17.24331	 2566	 9.746
144.58147	-70.09127	 6063	 9.846
267.24414	-63.25454	 4959	 9.748
277.04300	-71.69393	 3589	 9.745
284.13422	-64.92892	 4424	 9.800
316.69791	-47.18785	 5267	 9.787
346.04269	+20.07950	11182	 9.685
009.84576	+02.79792	 5275	 9.709
067.09067	-47.81589	 4812	 9.748
157.19963	-50.69925	 6305	 9.776
177.67299	+20.01514	 6104	 9.778
192.02254	-27.57765	 3239	 9.832
196.24326	+29.12230	 5920	 9.752
213.97476	-52.01127	 4449	 9.841
256.98938	+60.99011	 3400	 9.761
273.15424	+25.53679	 4678	 9.796
078.39644	+20.47894	 5301	 9.564
094.25367	+81.13774	 4211	 9.670
094.64971	-05.73468	 6194	 9.754
188.02057	-39.98246	 3337	 9.896
299.19849	-37.32837	 3653	 9.778
348.21606	+20.24842	 4991	 9.781
353.12109	+23.93107	 5177	 9.797
111.06200	-29.39078	 8335	 9.754
149.98274	-39.15760	 3621	 9.803
179.24123	-19.85511	 1770	 9.757
185.83627	-12.55860	 4243	 9.827
074.34222	-75.44512	 5561	 9.815
196.74854	-57.22469	 5642	 9.752
198.36229	+27.80239	 6390	 9.709
208.57701	-26.89377	 5661	 9.750
029.89472	+14.00826	 4594	 9.783
052.39631	+40.86888	 5061	 9.552
095.31475	-64.45884	 7260	 9.769
181.00592	+20.23227	 7330	 9.751
001.16622	-08.10040	 8584	 9.741
020.32401	-22.80068	 5922	 9.900
097.33590	+74.49269	 5566	 9.838
115.24260	+55.42720	10229	 9.753
191.02190	-34.20209	 6035	 9.811
240.46414	+17.95744	 4403	 9.814
030.28945	+50.50708	 4875	 9.844
137.07295	+21.44342	 2720	 9.801
306.66623	-54.79971	 4574	 9.775
357.90305	-28.36505	 8288	 9.703
020.59904	-00.87523	 8131	 9.661
033.26249	-42.03352	 5533	 9.790
087.14937	-18.67026	 2052	 9.833
089.60575	+68.46104	 4114	 9.782
120.78271	+23.39186	 4702	 9.802
140.43991	+64.25794	 1574	 9.902
306.14920	+12.44374	 4521	 9.816
070.16747	-08.60779	 4138	 9.804
092.49091	+79.92600	 4408	 9.787
190.27451	+50.39344	 4655	 9.822
264.05444	-58.25366	 2735	 9.847
316.16455	-12.33835	 8486	 9.760
030.27756	+31.88247	 5190	 9.658
070.84283	+18.70742	 5035	 9.790
079.17635	+18.79771	 6339	 9.778
354.43198	-15.11849	 3373	 9.777
153.37917	-43.81804	 4193	 9.905
187.57646	+13.57750	  847	 9.763
341.19067	+33.46061	 6568	 9.779
355.81061	+49.97948	 8945	 9.777
042.02500	-13.95922	 4199	 9.795
053.68118	-19.02893	 1606	 9.785
172.00243	+29.51103	 2507	 9.676
181.15860	+01.78768	 7048	 9.776
309.59943	+06.99655	 4417	 9.779
335.66925	+36.19454	 4829	 9.718
122.20571	+57.76961	 5520	 9.718
338.58578	-10.35701	 3993	 9.662
024.98763	-28.69667	 5904	 9.831
117.53457	+55.38412	 5761	 9.778
152.92270	-37.92791	 4532	 9.804
193.65425	-10.61304	 3837	 9.908
273.79388	-34.62405	 5682	 9.776
337.12302	+16.78324	10306	 9.690
349.26184	+30.33509	 6304	 9.817
030.41666	+31.82650	 4985	 9.784
137.15535	+37.62155	 6930	 9.792
159.35603	-25.31944	 3711	 9.889
193.10832	-40.70740	 4445	 9.773
225.94427	-25.87297	 2634	 9.732
249.47470	+36.07308	 9399	 9.797
117.18536	+66.19736	 4314	 9.813
187.88554	+11.62475	 1041	 9.726
206.82787	-29.80895	 4526	 9.799
061.11308	-02.18917	  863	 9.576
114.84825	-32.35598	 3025	 9.779
174.77501	-09.34818	 5904	 9.719
195.60782	-17.67984	 4626	 9.817
209.66489	-43.96373	 2470	 9.847
045.08561	+05.71238	 8617	 9.787
049.26862	-22.86664	 3880	 9.769
080.26663	+04.00635	 4145	 9.803
089.50854	-38.33455	10154	 9.895
121.69982	+05.30943	 4481	 9.731
168.14162	-36.42795	 2835	 9.913
201.30222	-33.65552	 7757	 9.816
207.58496	+41.36631	 2609	 9.727
216.67612	-49.67245	 3998	 9.683
250.28773	+61.32631	 5595	 9.842
042.24515	+03.16868	 4172	 9.853
124.99468	-07.07631	 4565	 9.674
315.63031	-16.81830	 1413	 9.613
337.83585	+39.35825	 5136	 9.828
093.13245	+06.69674	 3781	 9.812
045.30520	+44.95541	 2528	 9.803
047.76295	+40.62212	 5015	 9.650
139.63390	+74.31905	 2966	 9.830
325.42227	-10.63561	 5554	 9.798
032.42808	-10.18383	 3874	 9.825
106.00574	+29.24346	 5095	 9.849
162.99179	+03.79205	 3626	 9.742
182.49417	+46.45718	  262	 9.389
218.95897	+36.54318	 4093	 9.714
060.47356	+05.63945	 5635	 9.819
168.16586	+09.05580	 1412	 9.690
198.15652	+47.06331	 8694	 9.762
008.99928	-10.12171	 5917	 9.783
036.42665	+41.95628	 5766	 9.823
038.05300	-17.21684	 8669	 9.754
157.84633	-42.06061	 5793	 9.844
170.91014	-13.83110	 6689	 9.830
175.59888	+10.26413	 6476	 9.867
208.22696	-01.11473	 1374	 9.919
209.47906	-54.01997	 4321	 9.843
165.63091	-53.64275	 3766	 9.729
167.84346	-48.01995	 4341	 9.792
