#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-07-16T12:34:24 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-07-16T12:34:24	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/MNRAS/416/2840/catalog&-out.max=999999&-out=Name&-out=Ksmag&-out=Vcmb&-out=c11.5&-out=c12.5&-out=M1&-out=M2&-out=Ref&-out=_RA&-out=_DE	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_74162840
#Name: J/MNRAS/416/2840
#Title: The 2M++ galaxy redshift catalogue (Lavaux+, 2011)
#INFO	ivoid=ivo://cds.vizier/j/mnras/416/2840	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/mnras/416/2840	    IVOID of underlying data collection
#INFO	creator=Lavaux G.	    First author or institution
#INFO	cites=bibcode:2011MNRAS.416.2840L	    Article or Data origin sources
#INFO	journal=MNRA	    Journal name
#INFO	original_date=2011	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/416/2840	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.74162840	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-07-15	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_416_2840_catalog:
#Name: J/MNRAS/416/2840/catalog
#Title: *The 2M++ catalogue
#Column	Name	(A16)	Name of the galaxy as given in the 2MASS-XSC database (Cat. VII/233), or ZOA fake galaxy	[ucd=meta.id;meta.main]
#Column	Ksmag	(F5.2)	Apparent magnitude in band K_S as defined in Section 2.2.	[ucd=phot.mag;em.IR.K]
#Column	Vcmb	(I5)	Total apparent velocity in CMB rest frame (G1)	[ucd=phys.veloc;pos.cmb]
#Column	c11.5	(F5.2)	Redshift incompleteness at magnitude K2M++<=11.5	[ucd=stat.fit.param]
#Column	c12.5	(F5.2)	? Redshift incompleteness at magnitude KM2++<=12.5 (2)	[ucd=stat.fit.param]
#Column	M1	(I1)	[0/1] Flag to indicate whether this galaxy lies in the non-exclusion region covered by the SDSS	[ucd=meta.code]
#Column	M2	(I1)	[0/1] Flag to indicate whether this galaxy lies in the non-exclusion region covered by the 6dFGRS	[ucd=meta.code]
#Column	Ref	(A19)	Reference bibcode ("zoa" for fake galaxies in the Zone of Avoidance)	[ucd=meta.bib.bibcode]
#Column	_RA	(F9.5)	Simbad column added by the CDS	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Simbad column added by the CDS	[ucd=pos.eq.dec;meta.main]
Name	Ksmag	Vcmb	c11.5	c12.5	M1	M2	Ref	_RA	_DE
23450878-2816129	12.45	 7930	 1.00	 1.00	0	1	20096dF...C...0000J	356.28658	-28.27025
20083920-2816126	12.31	13767	 1.00	 0.92	0	1	20096dF...C...0000J	302.16333	-28.27017
02455857-2816109	11.35	 6813	 1.00	 1.00	0	1	20096dF...C...0000J	041.49404	-28.26969
13294041-2815578	11.74	10158	 1.00	 1.00	0	1	20096dF...C...0000J	202.41837	-28.26606
00242572-2815565	12.12	32341	 1.00	 1.00	0	1	20096dF...C...0000J	006.10717	-28.26569
09150480-2815475	10.20	 2419	 1.00	 0.91	0	1	20096dF...C...0000J	138.77000	-28.26319
19503916-2815431	10.98	 7532	 1.00	 0.78	0	1	20096dF...C...0000J	297.66317	-28.26197
06010621-2815425	12.07	 9183	 1.00	 0.91	0	1	20096dF...C...0000J	090.27587	-28.26181
06241750-2815420	12.13	14500	 1.00	 0.94	0	1	20096dF...C...0000J	096.07292	-28.26167
02445937-2815411	11.90	 7022	 1.00	 1.00	0	1	20096dF...C...0000J	041.24737	-28.26142
21015941-2815363	11.47	 9708	 1.00	 1.00	0	1	20096dF...C...0000J	315.49754	-28.26008
12064924-2815306	12.44	12456	 1.00	 1.00	0	1	20096dF...C...0000J	181.70517	-28.25850
13300167-2815297	12.33	10118	 1.00	 1.00	0	1	20096dF...C...0000J	202.50696	-28.25825
05452922-2815275	12.20	19247	 1.00	 0.86	0	1	20096dF...C...0000J	086.37175	-28.25764
02245586-2815202	12.39	 9940	 1.00	 1.00	0	1	20096dF...C...0000J	036.23275	-28.25561
19173016-2815127	10.21	 7504	 1.00	 0.81	0	1	20096dF...C...0000J	289.37567	-28.25353
12284804-2815124	12.15	 8475	 1.00	 1.00	0	1	20096dF...C...0000J	187.20017	-28.25344
21543688-2814568	12.17	14079	 1.00	 0.93	0	1	20096dF...C...0000J	328.65367	-28.24911
13514400-2814526	12.04	 5356	 1.00	 0.98	0	1	20096dF...C...0000J	207.93333	-28.24794
01414930-2814500	12.12	 5460	 1.00	 1.00	0	1	20096dF...C...0000J	025.45542	-28.24722
10074586-2814439	11.52	 5019	 1.00	 1.00	0	1	20096dF...C...0000J	151.94108	-28.24553
08541946-2814431	11.95	12034	 1.00	 0.90	0	1	20096dF...C...0000J	133.58108	-28.24531
12513373-2814407	11.40	15799	 1.00	 0.73	0	1	20096dF...C...0000J	192.89054	-28.24464
11493310-2814370	11.11	10206	 1.00	 1.00	0	1	20096dF...C...0000J	177.38792	-28.24361
14111881-2814308	12.15	21942	 1.00	 1.00	0	1	20096dF...C...0000J	212.82837	-28.24189
13034340-2814288	12.18	14818	 1.00	 1.00	0	1	20096dF...C...0000J	195.93083	-28.24133
05240109-2814231	11.76	13814	 1.00	 1.00	0	1	20096dF...C...0000J	081.00454	-28.23975
14182266-2814137	11.19	 7248	 1.00	 1.00	0	1	20096dF...C...0000J	214.59442	-28.23714
04584257-2814082	10.59	 5735	 1.00	 1.00	0	1	20096dF...C...0000J	074.67737	-28.23561
12395641-2814077	12.18	17599	 0.67	 1.00	0	1	20096dF...C...0000J	189.98504	-28.23547
22185657-2814077	12.21	17602	 1.00	 0.92	0	1	20096dF...C...0000J	334.73571	-28.23547
23482059-2813544	10.70	 7688	 1.00	 1.00	0	1	20096dF...C...0000J	357.08579	-28.23178
05063922-2813445	11.47	11816	 1.00	 1.00	0	1	20112MRS.CTIO.0000H	076.66342	-28.22903
13070938-2813414	10.80	 2534	 1.00	 0.93	0	1	20096dF...C...0000J	196.78908	-28.22817
19194300-2813303	12.26	15225	 1.00	 0.65	0	1	20096dF...C...0000J	289.92917	-28.22508
13470151-2813062	12.33	11633	 1.00	 1.00	0	1	20096dF...C...0000J	206.75629	-28.21839
06082836-2813058	12.24	12349	 1.00	 1.00	0	1	20096dF...C...0000J	092.11817	-28.21828
10363472-2812522	10.87	 4062	 1.00	 1.00	0	1	20096dF...C...0000J	159.14467	-28.21450
12580825-2812520	12.29	24166	 1.00	 0.69	0	1	none               	194.53437	-28.21444
23021542-2812456	12.38	14233	 1.00	 1.00	0	1	20096dF...C...0000J	345.56425	-28.21267
14140457-2812442	11.38	11460	 1.00	 1.00	0	1	20096dF...C...0000J	213.51904	-28.21228
22374657-2812364	12.08	 8184	 1.00	 0.88	0	1	20096dF...C...0000J	339.44404	-28.21011
09254359-2812330	11.43	10996	 1.00	 1.00	0	1	20096dF...C...0000J	141.43162	-28.20917
19180425-2812284	12.33	 6176	 1.00	 0.81	0	1	none               	289.51771	-28.20789
22003951-2812243	11.45	 8578	 1.00	 0.96	0	1	1998AJ....116....1D	330.16462	-28.20675
12572878-2812178	10.70	 5176	 1.00	 0.68	0	1	2003A&A...412...57P	194.36992	-28.20494
21001095-2812053	12.35	11298	 1.00	 0.97	0	1	20096dF...C...0000J	315.04562	-28.20147
13492089-2812045	10.67	 5294	 1.00	 0.97	0	1	20096dF...C...0000J	207.33704	-28.20125
02511814-2812023	10.37	 5030	 1.00	 1.00	0	1	20096dF...C...0000J	042.82558	-28.20064
19180833-2811574	12.08	 6176	 1.00	 0.81	0	1	20096dF...C...0000J	289.53471	-28.19928
00011701-2811546	12.17	17883	 1.00	 1.00	0	1	20096dF...C...0000J	000.32087	-28.19850
23434155-2811501	12.30	15738	 1.00	 1.00	0	1	20096dF...C...0000J	355.92312	-28.19725
12061887-2811496	11.30	12282	 1.00	 1.00	0	1	20096dF...C...0000J	181.57862	-28.19711
12490663-2811415	11.92	 7670	 1.00	 0.79	0	1	20096dF...C...0000J	192.27762	-28.19486
13571845-2811401	11.75	 5782	 1.00	 1.00	0	1	20096dF...C...0000J	209.32687	-28.19447
05062978-2811300	12.06	11763	 1.00	 1.00	0	1	none               	076.62408	-28.19167
09414311-2811287	10.94	 2821	 1.00	 0.91	0	1	20096dF...C...0000J	145.42962	-28.19131
22101123-2811221	11.98	 6725	 1.00	 0.96	0	1	20096dF...C...0000J	332.54679	-28.18947
07061608-2811214	11.19	14823	 0.88	 0.62	0	0	20112MRS.CTIO.0000H	106.56700	-28.18928
23482581-2811214	12.11	 8750	 1.00	 1.00	0	1	20096dF...C...0000J	357.10754	-28.18928
13282840-2811160	11.24	11447	 1.00	 1.00	0	1	20096dF...C...0000J	202.11833	-28.18778
19151452-2811112	12.14	 7445	 1.00	 0.93	0	1	20096dF...C...0000J	288.81050	-28.18644
09240292-2810443	10.07	 2774	 1.00	 1.00	0	1	2008ApJ...685.1320C	141.01217	-28.17897
21014125-2810353	12.30	11627	 1.00	 0.97	0	1	20096dF...C...0000J	315.42187	-28.17647
10365811-2810351	 9.60	 3037	 1.00	 1.00	0	1	20096dF...C...0000J	159.24212	-28.17642
10382402-2810306	12.17	 4713	 1.00	 0.99	0	1	20096dF...C...0000J	159.60008	-28.17517
23180252-2810306	11.90	22682	 1.00	 1.00	0	1	20096dF...C...0000J	349.51050	-28.17517
21022378-2810291	11.64	10701	 1.00	 1.00	0	1	20096dF...C...0000J	315.59908	-28.17475
12062794-2810276	11.97	12475	 1.00	 1.00	0	1	20096dF...C...0000J	181.61642	-28.17433
23501698-2810218	12.28	15632	 1.00	 1.00	0	1	20096dF...C...0000J	357.57075	-28.17272
23474346-2810205	12.49	 7914	 1.00	 1.00	0	1	20096dF...C...0000J	356.93108	-28.17236
16115401-2810193	11.30	16702	 1.00	 0.83	0	1	20096dF...C...0000J	242.97504	-28.17203
14135299-2810172	12.24	11389	 1.00	 1.00	0	1	20096dF...C...0000J	213.47079	-28.17144
05095819-2810171	12.05	11400	 1.00	 0.94	0	1	20096dF...C...0000J	077.49246	-28.17142
02413870-2810165	10.57	 4709	 1.00	 1.00	0	1	20096dF...C...0000J	040.41125	-28.17125
12063838-2810085	11.73	12342	 1.00	 1.00	0	1	20096dF...C...0000J	181.65992	-28.16903
23464980-2810083	12.34	 9233	 1.00	 1.00	0	1	20096dF...C...0000J	356.70750	-28.16897
05133903-2810073	11.70	11132	 1.00	 0.93	0	1	20096dF...C...0000J	078.41262	-28.16869
04513575-2810001	12.48	 8142	 1.00	 1.00	0	1	20096dF...C...0000J	072.89896	-28.16669
22444993-2809579	12.14	 8033	 1.00	 1.00	0	1	20096dF...C...0000J	341.20804	-28.16608
12584487-2809548	11.77	15129	 1.00	 0.73	0	1	20096dF...C...0000J	194.68696	-28.16522
06115453-2809471	12.36	12398	 1.00	 1.00	0	1	20096dF...C...0000J	092.97721	-28.16308
03552274-2809299	10.61	 1418	 0.67	 0.67	0	1	20096dF...C...0000J	058.84475	-28.15831
13320625-2809246	11.10	 9606	 1.00	 1.00	0	1	20096dF...C...0000J	203.02604	-28.15683
22034547-2809213	11.86	 6830	 1.00	 1.00	0	1	20096dF...C...0000J	330.93946	-28.15592
13573191-2809131	11.96	11704	 1.00	 1.00	0	1	20096dF...C...0000J	209.38296	-28.15364
12053683-2809113	12.37	 7781	 1.00	 1.00	0	1	20096dF...C...0000J	181.40346	-28.15314
05064777-2809015	11.46	11763	 1.00	 1.00	0	1	20096dF...C...0000J	076.69904	-28.15042
05231725-2809010	12.25	13477	 1.00	 1.00	0	1	20096dF...C...0000J	080.82187	-28.15028
13304109-2809009	 9.49	 4707	 1.00	 1.00	0	1	20096dF...C...0000J	202.67121	-28.15025
00230774-2808599	12.22	18209	 1.00	 1.00	0	1	20096dF...C...0000J	005.78225	-28.14997
01544888-2808541	12.20	16780	 1.00	 1.00	0	1	20096dF...C...0000J	028.70367	-28.14836
04283463-2808409	11.87	14447	 1.00	 1.00	0	1	20096dF...C...0000J	067.14429	-28.14469
04345015-2808339	12.09	16936	 1.00	 0.83	0	1	20096dF...C...0000J	068.70896	-28.14275
23475893-2808310	12.41	 7211	 1.00	 1.00	0	1	20096dF...C...0000J	356.99554	-28.14194
23474504-2808265	10.07	 8338	 1.00	 1.00	0	1	20096dF...C...0000J	356.93767	-28.14069
22530613-2808253	11.79	23146	 1.00	 0.88	0	1	20096dF...C...0000J	343.27554	-28.14036
13070000-2808194	12.20	23443	 1.00	 1.00	0	1	none               	196.75000	-28.13872
22415222-2808181	11.96	14538	 1.00	 0.91	0	1	20096dF...C...0000J	340.46758	-28.13836
09161430-2808097	12.43	17284	 1.00	 0.90	0	1	20096dF...C...0000J	139.05958	-28.13603
23472833-2808095	10.68	 8094	 1.00	 1.00	0	1	20096dF...C...0000J	356.86804	-28.13597
12590945-2808054	12.18	14925	 1.00	 0.78	0	1	none               	194.78937	-28.13483
03292117-2808000	11.38	11182	 1.00	 1.00	0	1	20096dF...C...0000J	052.33821	-28.13333
16181500-2807560	11.60	13074	 0.83	 0.79	0	1	20096dF...C...0000J	244.56250	-28.13222
10260715-2807459	11.54	11079	 1.00	 1.00	0	1	20096dF...C...0000J	156.52979	-28.12942
08461521-2807364	11.43	10136	 1.00	 0.00	0	0	20112MRS.CTIO.0000H	131.56337	-28.12678
23473551-2807315	12.42	 8184	 1.00	 1.00	0	1	20096dF...C...0000J	356.89796	-28.12542
03414540-2807277	12.10	12260	 1.00	 0.80	0	1	20096dF...C...0000J	055.43917	-28.12436
23471684-2807265	12.11	 8603	 1.00	 1.00	0	1	20096dF...C...0000J	356.82017	-28.12403
15380957-2807255	11.83	14130	 1.00	 1.00	0	1	20096dF...C...0000J	234.53987	-28.12375
21014261-2807213	11.75	11573	 1.00	 0.97	0	1	none               	315.42754	-28.12258
04530181-2807197	12.24	14058	 1.00	 1.00	0	1	none               	073.25754	-28.12214
18563492-2807190	10.73	10101	 1.00	 0.67	0	1	20096dF...C...0000J	284.14550	-28.12194
03512274-2807115	12.33	19172	 0.67	 1.00	0	1	20096dF...C...0000J	057.84475	-28.11986
23472326-2807085	12.30	 9533	 1.00	 1.00	0	1	20096dF...C...0000J	356.84692	-28.11903
00072080-2807072	11.28	17754	 1.00	 1.00	0	1	20096dF...C...0000J	001.83667	-28.11867
05054435-2807043	12.34	18031	 1.00	 1.00	0	1	20096dF...C...0000J	076.43479	-28.11786
04522490-2807043	12.43	11885	 1.00	 1.00	0	1	20096dF...C...0000J	073.10375	-28.11786
12044117-2806586	11.77	 2085	 1.00	 1.00	0	1	20096dF...C...0000J	181.17154	-28.11628
23482105-2806584	11.30	 8594	 1.00	 1.00	0	1	20096dF...C...0000J	357.08771	-28.11622
13354799-2806417	11.61	12567	 1.00	 0.96	0	1	20096dF...C...0000J	203.94996	-28.11158
06212649-2806411	 9.68	 6777	 1.00	 0.90	0	1	20096dF...C...0000J	095.36037	-28.11142
23472856-2806335	10.15	 8064	 1.00	 1.00	0	1	20096dF...C...0000J	356.86900	-28.10931
23473180-2806255	11.67	 8034	 1.00	 1.00	0	1	20096dF...C...0000J	356.88250	-28.10708
13285003-2806231	12.16	10225	 1.00	 1.00	0	1	20096dF...C...0000J	202.20846	-28.10642
02290010-2806142	12.14	17229	 1.00	 0.83	0	1	20096dF...C...0000J	037.25042	-28.10394
05233606-2806101	12.31	13660	 1.00	 1.00	0	1	20096dF...C...0000J	080.90025	-28.10281
23203832-2806065	12.42	15564	 1.00	 1.00	0	1	20096dF...C...0000J	350.15967	-28.10181
16314018-2806064	 9.12	 4291	 0.73	 0.60	0	1	20096dF...C...0000J	247.91742	-28.10178
23461505-2805565	10.87	 8032	 1.00	 1.00	0	1	20096dF...C...0000J	356.56271	-28.09903
14543428-2805428	12.37	28019	 1.00	 1.00	0	1	20096dF...C...0000J	223.64283	-28.09522
22024227-2805355	11.23	 6756	 1.00	 0.95	0	1	20096dF...C...0000J	330.67612	-28.09319
21310108-2805336	12.44	29500	 1.00	 1.00	0	1	20096dF...C...0000J	322.75450	-28.09267
02463042-2805318	12.03	16406	 1.00	 1.00	0	1	20096dF...C...0000J	041.62675	-28.09217
16321100-2805316	 9.40	 4166	 0.69	 0.60	0	1	20096dF...C...0000J	248.04583	-28.09211
14363378-2805281	12.40	20332	 0.86	 0.88	0	1	20096dF...C...0000J	219.14075	-28.09114
00075061-2805266	12.27	 7820	 1.00	 1.00	0	1	20096dF...C...0000J	001.96087	-28.09072
23105476-2805232	12.43	 8855	 1.00	 1.00	0	1	20096dF...C...0000J	347.72817	-28.08978
05300270-2805214	12.31	10608	 1.00	 0.91	0	1	20096dF...C...0000J	082.51125	-28.08928
13405202-2805199	11.69	12473	 1.00	 1.00	0	1	20096dF...C...0000J	205.21675	-28.08886
16355151-2805156	11.26	 8445	 0.77	 0.60	0	1	20112MRS.CTIO.0000H	248.96462	-28.08767
16452424-2804557	12.04	19466	 1.00	 0.89	0	1	20096dF...C...0000J	251.35100	-28.08214
04192150-2804464	12.38	17132	 1.00	 0.83	0	1	20096dF...C...0000J	064.83958	-28.07956
05074075-2804463	11.42	11428	 1.00	 1.00	0	1	20096dF...C...0000J	076.91979	-28.07953
23513530-2804452	12.36	 8249	 1.00	 1.00	0	1	20096dF...C...0000J	357.89708	-28.07922
07105553-2804436	10.72	 9582	 0.87	 0.00	0	0	20112MRS.CTIO.0000H	107.73137	-28.07878
10345964-2804426	10.99	 2681	 1.00	 1.00	0	1	20096dF...C...0000J	158.74850	-28.07850
15582088-2804406	12.46	13905	 1.00	 1.00	0	1	20096dF...C...0000J	239.58700	-28.07794
05162551-2804371	12.48	11076	 1.00	 1.00	0	1	20096dF...C...0000J	079.10629	-28.07697
21000815-2804353	12.41	28635	 1.00	 0.97	0	1	20096dF...C...0000J	315.03396	-28.07647
15041417-2804332	12.12	16575	 1.00	 0.88	0	1	20096dF...C...0000J	226.05904	-28.07589
23482326-2804294	10.97	 9932	 1.00	 1.00	0	1	20096dF...C...0000J	357.09692	-28.07483
05243308-2804274	12.28	10667	 1.00	 1.00	0	1	20096dF...C...0000J	081.13783	-28.07428
23513462-2804182	11.26	 9412	 1.00	 1.00	0	1	20096dF...C...0000J	357.89425	-28.07172
11571717-2804134	11.73	12551	 1.00	 1.00	0	1	20096dF...C...0000J	179.32154	-28.07039
19411527-2804098	10.67	 5409	 1.00	 0.93	0	1	20096dF...C...0000J	295.31362	-28.06939
12230412-2804053	11.92	 8166	 1.00	 1.00	0	1	20096dF...C...0000J	185.76717	-28.06814
06284251-2803555	10.97	12869	 1.00	 0.95	0	1	20096dF...C...0000J	097.17712	-28.06542
10363254-2803492	10.61	 4746	 1.00	 1.00	0	1	20096dF...C...0000J	159.13558	-28.06367
13285675-2803451	12.15	10329	 1.00	 1.00	0	1	20096dF...C...0000J	202.23646	-28.06253
07174056-2803388	10.49	 7645	 0.90	 0.00	0	0	1994MNRAS.270...93Y	109.41900	-28.06078
11230596-2803341	12.11	20597	 1.00	 1.00	0	1	20096dF...C...0000J	170.77483	-28.05947
23544576-2803334	11.77	14840	 1.00	 1.00	0	1	20096dF...C...0000J	358.69067	-28.05928
21015953-2803313	10.77	10792	 1.00	 0.97	0	1	20096dF...C...0000J	315.49804	-28.05869
06122159-2803281	12.43	12019	 1.00	 1.00	0	1	20096dF...C...0000J	093.08996	-28.05781
21013672-2803233	11.68	11962	 1.00	 0.97	0	1	20096dF...C...0000J	315.40300	-28.05647
14550335-2803210	12.38	28794	 1.00	 0.91	0	1	20096dF...C...0000J	223.76396	-28.05583
12201553-2803183	12.29	 8140	 1.00	 1.00	0	1	20096dF...C...0000J	185.06471	-28.05508
10400098-2802560	11.38	10980	 1.00	 0.98	0	1	20096dF...C...0000J	160.00408	-28.04889
22455459-2802540	11.51	 8232	 1.00	 1.00	0	1	20096dF...C...0000J	341.47746	-28.04833
03044918-2802450	12.03	12287	 1.00	 1.00	0	1	20096dF...C...0000J	046.20492	-28.04583
02561305-2802315	10.96	12226	 1.00	 1.00	0	1	20096dF...C...0000J	044.05437	-28.04208
13304956-2802279	12.22	10446	 1.00	 1.00	0	1	20096dF...C...0000J	202.70650	-28.04108
13305946-2802259	10.95	10559	 1.00	 1.00	0	1	20096dF...C...0000J	202.74775	-28.04053
06123767-2802232	12.38	14295	 1.00	 1.00	0	1	20096dF...C...0000J	093.15696	-28.03978
14112997-2802159	12.50	22598	 1.00	 1.00	0	1	20096dF...C...0000J	212.87487	-28.03775
21034575-2802078	12.44	 9668	 1.00	 1.00	0	1	20096dF...C...0000J	315.94062	-28.03550
09261966-2802061	 9.50	 2703	 1.00	 1.00	0	1	20096dF...C...0000J	141.58192	-28.03503
05142568-2802054	11.77	10381	 1.00	 0.90	0	1	20096dF...C...0000J	078.60700	-28.03483
01400026-2802030	10.49	 5576	 1.00	 1.00	0	1	20096dF...C...0000J	025.00108	-28.03417
09303489-2801592	12.45	18076	 1.00	 1.00	0	1	20096dF...C...0000J	142.64537	-28.03311
05292129-2801566	11.90	10693	 1.00	 0.90	0	1	20096dF...C...0000J	082.33871	-28.03239
21013771-2801543	10.94	11573	 1.00	 0.97	0	1	20096dF...C...0000J	315.40712	-28.03175
13284482-2801491	11.51	10920	 1.00	 1.00	0	1	20096dF...C...0000J	202.18675	-28.03031
05155453-2801419	12.47	22492	 1.00	 1.00	0	1	20096dF...C...0000J	078.97721	-28.02831
15085155-2801384	11.80	14854	 1.00	 0.78	0	1	20096dF...C...0000J	227.21479	-28.02733
06331316-2801375	11.11	11329	 1.00	 0.92	0	1	20096dF...C...0000J	098.30483	-28.02708
19501278-2801364	11.52	 7482	 1.00	 0.70	0	1	20096dF...C...0000J	297.55325	-28.02678
00151129-2801317	12.07	16264	 1.00	 1.00	0	1	20096dF...C...0000J	003.79704	-28.02547
23415091-2801289	11.15	 8114	 1.00	 1.00	0	1	20096dF...C...0000J	355.46212	-28.02469
09072953-2801283	11.41	11008	 1.00	 1.00	0	1	20096dF...C...0000J	136.87304	-28.02453
13440942-2801252	11.67	 5652	 1.00	 1.00	0	1	20096dF...C...0000J	206.03925	-28.02367
23192449-2801224	12.39	 8253	 1.00	 1.00	0	1	20096dF...C...0000J	349.85204	-28.02289
13351958-2801185	10.87	 6568	 1.00	 0.97	0	1	20096dF...C...0000J	203.83158	-28.02181
09071972-2800583	11.89	11032	 1.00	 1.00	0	1	20096dF...C...0000J	136.83217	-28.01619
09143614-2800485	12.09	17145	 1.00	 0.91	0	1	20096dF...C...0000J	138.65058	-28.01347
16465115-2800380	12.14	19299	 1.00	 0.83	0	1	20096dF...C...0000J	251.71312	-28.01056
02431734-2800372	12.20	12820	 1.00	 1.00	0	1	20096dF...C...0000J	040.82225	-28.01033
01555315-2800263	11.30	 4231	 1.00	 1.00	0	1	20096dF...C...0000J	028.97146	-28.00731
16091423-2800251	12.46	12175	 1.00	 0.78	0	1	20096dF...C...0000J	242.30929	-28.00697
13294767-2800228	10.71	10143	 1.00	 1.00	0	1	20096dF...C...0000J	202.44862	-28.00633
23462269-2800215	10.96	 7540	 1.00	 1.00	0	1	20096dF...C...0000J	356.59454	-28.00597
13490741-2800172	12.37	 5247	 1.00	 0.96	0	1	20096dF...C...0000J	207.28087	-28.00478
10334848-2800165	12.06	 4021	 1.00	 1.00	0	1	20096dF...C...0000J	158.45200	-28.00458
11121723-2800086	10.87	 1590	 1.00	 1.00	0	1	20096dF...C...0000J	168.07179	-28.00239
15034549-2800076	12.44	12177	 1.00	 0.87	0	1	20096dF...C...0000J	225.93954	-28.00211
13014035-2800072	12.50	21546	 1.00	 0.90	0	1	20096dF...C...0000J	195.41812	-28.00200
11183528-2759587	11.27	10501	 1.00	 1.00	0	1	20096dF...C...0000J	169.64700	-27.99964
23463576-2759455	12.04	14659	 1.00	 1.00	0	1	20096dF...C...0000J	356.64900	-27.99597
14343517-2759428	10.63	 3952	 0.88	 0.88	0	1	20096dF...C...0000J	218.64654	-27.99522
01225536-2759340	11.98	15785	 1.00	 1.00	0	1	20096dF...C...0000J	020.73067	-27.99278
13234450-2759319	12.47	14060	 1.00	 1.00	0	1	20096dF...C...0000J	200.93542	-27.99219
21004645-2759194	12.34	11027	 1.00	 0.97	0	1	20096dF...C...0000J	315.19354	-27.98872
06255147-2759140	11.86	 7105	 1.00	 0.89	0	1	20096dF...C...0000J	096.46446	-27.98722
21385216-2759126	12.02	19201	 1.00	 1.00	0	1	20096dF...C...0000J	324.71733	-27.98683
10370507-2759101	11.01	 4316	 1.00	 1.00	0	1	20096dF...C...0000J	159.27112	-27.98614
23275488-2758524	12.47	 7493	 1.00	 1.00	0	1	20096dF...C...0000J	351.97867	-27.98122
03431198-2758482	11.96	17593	 1.00	 0.80	0	1	20096dF...C...0000J	055.79992	-27.98006
19443895-2758440	10.92	 5604	 1.00	 0.87	0	1	20096dF...C...0000J	296.16229	-27.97889
13281493-2758364	10.93	10258	 1.00	 1.00	0	1	20096dF...C...0000J	202.06221	-27.97678
23491554-2758344	12.32	 9834	 1.00	 1.00	0	1	20096dF...C...0000J	357.31475	-27.97622
13300119-2758297	12.45	10680	 1.00	 1.00	0	1	20096dF...C...0000J	202.50496	-27.97492
23511905-2758279	11.75	 9820	 1.00	 1.00	0	1	20096dF...C...0000J	357.82937	-27.97442
07151092-2758194	10.49	 8127	 0.89	 0.55	0	0	2008ApJ...685.1320C	108.79550	-27.97206
04283697-2758119	12.35	18543	 1.00	 0.86	0	1	20096dF...C...0000J	067.15404	-27.96997
06222530-2758104	11.61	 6799	 1.00	 1.00	0	1	20096dF...C...0000J	095.60542	-27.96956
13533290-2758081	12.12	15227	 1.00	 0.98	0	1	20096dF...C...0000J	208.38708	-27.96892
20565775-2757580	10.18	 5624	 1.00	 0.85	0	1	20096dF...C...0000J	314.24062	-27.96611
10405028-2757576	10.28	 4787	 1.00	 0.98	0	1	20096dF...C...0000J	160.20950	-27.96600
23515033-2757552	11.86	 8484	 1.00	 1.00	0	1	20096dF...C...0000J	357.95971	-27.96533
04233876-2757496	12.44	19708	 1.00	 0.88	0	1	20096dF...C...0000J	065.91150	-27.96378
23452805-2757489	12.19	 8547	 1.00	 1.00	0	1	20096dF...C...0000J	356.36687	-27.96358
02453726-2757398	10.62	 6572	 1.00	 1.00	0	1	20096dF...C...0000J	041.40525	-27.96106
11574415-2757393	12.44	10409	 1.00	 1.00	0	1	20096dF...C...0000J	179.43396	-27.96092
19492003-2757388	12.37	 7036	 1.00	 0.64	0	1	20096dF...C...0000J	297.33346	-27.96078
13292838-2757318	12.22	11662	 1.00	 1.00	0	1	20096dF...C...0000J	202.36825	-27.95883
22061458-2757299	11.26	 6684	 1.00	 0.96	0	1	20096dF...C...0000J	331.56075	-27.95831
09095352-2757284	12.45	23790	 1.00	 1.00	0	1	20096dF...C...0000J	137.47300	-27.95789
23471464-2757283	10.89	 8334	 1.00	 1.00	0	1	20096dF...C...0000J	356.81100	-27.95786
21531505-2757266	11.78	 9159	 1.00	 1.00	0	1	20096dF...C...0000J	328.31271	-27.95739
16092358-2757231	12.21	 7761	 1.00	 0.78	0	1	20096dF...C...0000J	242.34825	-27.95642
13270656-2757229	12.05	 2180	 1.00	 1.00	0	1	20096dF...C...0000J	201.77733	-27.95636
