#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T05:40:47 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T05:40:47	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/A+A/621/L2&-out.max=unlimited&-out.all	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36219002
#Name: J/A+A/621/L2
#Title: Hyades tidal tails revealed by Gaia DR2 (Roeser+, 2019)
#INFO	ivoid=ivo://cds.vizier/j/a+a/621/l2	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/621/l2	    IVOID of underlying data collection
#INFO	creator=Roeser S.	    First author or institution
#INFO	cites=bibcode:2019A&A...621L...2R	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2019	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/621/L2	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36219002	    Dataset identifier that can be used for citation
#INFO	publication_date=2020-05-04	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2015.500:	ICRS
#Table	J_A_A_621_L2_stars:
#Name: J/A+A/621/L2/stars
#Title: All the star shown in Figures 3a to 3c
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	Source	(I19)	Gaia DR2 source id (source_id)	[ucd=meta.id;meta.main]
#Column	RAICRS	(F12.8)	Gaia DR2 right ascension (ICRS at Ep=2015.5) rounded to 10^-8^ degrees	[ucd=pos.eq.ra;meta.main]
#Column	DEICRS	(F12.8)	Gaia DR2 declination (ICRS at Ep=2015.5) rounded to 10^-8^ degrees	[ucd=pos.eq.dec;meta.main]
#Column	Gmag	(F10.6)	G-band mean magnitude (Vega) (phot_g_mean_mag)	[ucd=phot.mag;em.opt]
#Column	Member	(A8)	Membership to subgroups (1)	[ucd=meta.code.member]
#Column	Comment	(a8)	Comment may take the values (2)	[ucd=meta.note;stat.value]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
#Column	_RA.icrs	(F12.8)	Right ascension (ICRS) at Epoch=J2015.5 (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F12.8)	Declination (ICRS) at Epoch=J2015.5 (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
recno	Source	RAICRS	DEICRS	Gmag	Member	Comment	Simbad	_RA.icrs	_DE.icrs
    1040	6726485519386789376	274.60482064	-40.29333685	 14.595118	other   	 -      	Simbad	274.60482064	-40.29333685
    1041	4038524595658266240	274.63775867	-34.84702844	 14.455135	other   	 -      	Simbad	274.63775867	-34.84702844
    1042	6728181206848748672	274.64745518	-37.17065867	 12.986647	other   	 -      	Simbad	274.64745518	-37.17065867
    1043	4038090215470220160	274.69885464	-36.37454746	 15.654397	other   	 -      	Simbad	274.69885464	-36.37454746
    1044	4046256975523123584	275.03253345	-31.47562731	 10.200667	other   	 -      	Simbad	275.03253345	-31.47562731
    1045	4271612539460814208	275.13975470	-00.64724000	 17.497595	other   	 -      	Simbad	275.13975470	-00.64724000
    1046	4049494899836796416	275.22296200	-30.03744001	 14.631353	other   	 -      	Simbad	275.22296200	-30.03744001
    1047	6726671920967135360	275.44678668	-39.16583718	 16.090775	other   	 -      	Simbad	275.44678668	-39.16583718
    1048	4044760643280597504	275.62764683	-33.45821874	 14.733421	other   	 -      	Simbad	275.62764683	-33.45821874
    1049	6706600851576492032	275.82038196	-48.36106398	  7.322020	other   	 -      	Simbad	275.82038196	-48.36106398
    1050	6706963862215613184	275.90226314	-47.02681509	 15.279134	other   	 -      	Simbad	275.90226314	-47.02681509
    1051	4160003721159357056	275.99800590	-07.17301563	 10.140185	other   	 -      	Simbad	275.99800590	-07.17301563
    1052	6727979343370860288	276.05652980	-37.51629571	 15.268941	other   	 -      	Simbad	276.05652980	-37.51629571
    1053	6728301775168256128	276.08274489	-36.24121244	 12.720178	other   	 -      	Simbad	276.08274489	-36.24121244
    1054	6728036277460482176	276.08508160	-37.25394613	 10.606647	other   	 -      	Simbad	276.08508160	-37.25394613
    1055	4161033967904859264	276.12396899	-05.63497280	 16.485440	other   	 -      	Simbad	276.12396899	-05.63497280
    1056	4048015232057762432	276.16306573	-29.75896721	 12.370579	other   	 -      	Simbad	276.16306573	-29.75896721
    1057	4271147583481578240	276.24141579	-01.83647514	 11.708343	other   	 -      	Simbad	276.24141579	-01.83647514
    1058	4047897000201010304	276.28156907	-30.50920989	 11.604335	other   	 -      	Simbad	276.28156907	-30.50920989
    1059	6728069984365602944	276.50798776	-36.96586217	 13.583316	other   	 -      	Simbad	276.50798776	-36.96586217
    1060	4046078511045267072	276.54925250	-31.61991991	 15.623682	other   	 -      	Simbad	276.54925250	-31.61991991
    1061	4044416328691645824	276.65220545	-34.30909298	 16.379955	other   	 -      	Simbad	276.65220545	-34.30909298
    1062	6734509617794516480	276.87069664	-35.04944904	 12.619981	other   	 -      	Simbad	276.87069664	-35.04944904
    1063	4270107685992448256	276.99466607	-02.65394694	 16.666716	other   	 -      	Simbad	276.99466607	-02.65394694
    1064	4096595783323069312	277.23945362	-18.01115340	 14.269737	other   	 -      	Simbad	277.23945362	-18.01115340
    1065	6734227146400420608	277.39272824	-35.70429329	 14.846804	other   	 -      	Simbad	277.39272824	-35.70429329
    1066	4096753283982565760	277.52703700	-17.17931243	 13.553843	other   	 -      	Simbad	277.52703700	-17.17931243
    1067	4159901539619231488	277.57628174	-06.97455030	 13.796741	other   	 -      	Simbad	277.57628174	-06.97455030
    1068	4104749692822190464	277.73038543	-13.83574767	 19.203539	other   	 -      	Simbad	277.73038543	-13.83574767
    1069	6732974871365852672	277.87474563	-37.88366251	 12.335984	other   	 -      	Simbad	277.87474563	-37.88366251
    1070	6709480777468219904	277.91940051	-44.78486365	 17.912342	other   	 -      	Simbad	277.91940051	-44.78486365
    1071	6733405669448539008	278.03449491	-36.24097370	 13.438146	other   	 -      	Simbad	278.03449491	-36.24097370
    1072	6734184024926986752	278.13588038	-35.95838946	 11.584527	other   	 -      	Simbad	278.13588038	-35.95838946
    1073	4102917111815931520	278.30861364	-15.86232904	 16.047092	other   	 -      	Simbad	278.30861364	-15.86232904
    1074	6733008780119631360	278.31540956	-37.50558763	 15.731616	other   	 -      	Simbad	278.31540956	-37.50558763
    1075	6735012678745195392	278.33090702	-33.90586277	 13.462667	other   	 -      	Simbad	278.33090702	-33.90586277
    1076	4154997198041513472	278.51268003	-10.59660632	 18.750730	other   	 -      	Simbad	278.51268003	-10.59660632
    1077	6734809818842679552	278.76369693	-34.07704465	 14.594931	other   	 -      	Simbad	278.76369693	-34.07704465
    1078	4092495459568803712	278.98918946	-19.05760484	 16.615812	other   	 -      	Simbad	278.98918946	-19.05760484
    1079	6729925547661609216	279.16128077	-37.97067317	 15.503025	other   	 -      	Simbad	279.16128077	-37.97067317
    1080	4156440998558345088	279.34202434	-08.55339037	 15.420841	other   	 -      	Simbad	279.34202434	-08.55339037
    1081	6722699282356902912	279.36097872	-40.99633407	 14.295161	other   	 -      	Simbad	279.36097872	-40.99633407
    1082	6734775248623642880	279.59025780	-34.07824143	 16.287573	other   	 -      	Simbad	279.59025780	-34.07824143
    1083	6734004907607126912	279.74894269	-34.36934160	 13.641867	other   	 -      	Simbad	279.74894269	-34.36934160
    1084	4103477553501945984	279.88700273	-14.64881815	 16.118036	other   	 -      	Simbad	279.88700273	-14.64881815
    1085	4099428675021831680	279.91624620	-17.81581473	 17.038080	other   	 -      	Simbad	279.91624620	-17.81581473
    1086	6722727216824741760	279.96477720	-40.62119706	 15.775020	other   	 -      	Simbad	279.96477720	-40.62119706
    1087	4099647512191538304	280.20917203	-16.68601116	 15.603036	other   	 -      	Simbad	280.20917203	-16.68601116
    1088	4256528854871437952	280.27447536	-05.24842476	 11.112474	other   	 -      	Simbad	280.27447536	-05.24842476
    1089	4251765255160415872	280.28853223	-08.31870906	  9.348832	other   	 -      	Simbad	280.28853223	-08.31870906
    1090	4099874041584482432	280.30660793	-16.28147504	 14.451152	other   	 -      	Simbad	280.30660793	-16.28147504
    1091	4253369197710768512	280.57138852	-06.50938011	 14.108854	other   	 -      	Simbad	280.57138852	-06.50938011
    1092	6704278476855574400	280.71298212	-48.79236653	 16.408987	other   	 -      	Simbad	280.71298212	-48.79236653
    1093	6730466640511571968	280.78709023	-36.76006954	 14.498829	other   	 -      	Simbad	280.78709023	-36.76006954
    1094	4251922279137355264	280.83911427	-07.63048421	 18.286913	other   	 -      	Simbad	280.83911427	-07.63048421
    1095	4080191237251188352	280.86521986	-20.37636352	 15.909102	other   	 -      	Simbad	280.86521986	-20.37636352
    1096	6733633852472949376	280.94962233	-35.73134766	 14.072105	other   	 -      	Simbad	280.94962233	-35.73134766
    1097	4107047156742722432	281.10278615	-10.85502242	 13.773782	other   	 -      	Simbad	281.10278615	-10.85502242
    1098	4253146001193916160	281.31981600	-06.55509902	 19.100760	other   	 -      	Simbad	281.31981600	-06.55509902
    1099	4253114012248686464	281.33356500	-06.80372199	 16.177298	other   	 -      	Simbad	281.33356500	-06.80372199
    1100	4252347236010551424	281.54558767	-06.95630538	 11.621625	other   	 -      	Simbad	281.54558767	-06.95630538
    1101	6737050344339404160	281.77189242	-31.27319140	 12.807055	other   	 -      	Simbad	281.77189242	-31.27319140
    1102	6735294978334708480	281.81989559	-34.59312127	 14.289280	other   	 -      	Simbad	281.81989559	-34.59312127
    1103	4203501676851425280	282.17519676	-08.93749901	 17.186174	other   	 -      	Simbad	282.17519676	-08.93749901
    1104	6761539702429321856	282.17817788	-29.41984828	  9.300420	other   	 -      	Simbad	282.17817788	-29.41984828
    1105	6732094025106229504	282.19779352	-35.62943583	  9.547134	other   	 -      	Simbad	282.19779352	-35.62943583
    1106	4252460043440770688	282.21759977	-06.68162782	 10.166759	other   	 -      	Simbad	282.21759977	-06.68162782
    1107	4101675733160649216	282.36849043	-15.43403981	 18.706810	other   	 -      	Simbad	282.36849043	-15.43403981
    1108	6729174684279772160	282.80771565	-38.67490507	 13.616571	other   	 -      	Simbad	282.80771565	-38.67490507
    1109	6651684575090212096	282.89608929	-52.45528069	 13.545709	other   	 -      	Simbad	282.89608929	-52.45528069
    1110	4203418801153504896	282.89892631	-09.30667530	 13.442837	other   	 -      	Simbad	282.89892631	-09.30667530
    1111	6651684364634671616	282.89969114	-52.45905240	 12.739860	other   	 -      	Simbad	282.89969114	-52.45905240
    1112	4254893571855764352	282.90731841	-05.07809425	 18.306750	other   	 -      	Simbad	282.90731841	-05.07809425
    1113	4255002938927350144	283.24264001	-04.71725179	 13.600199	other   	 -      	Simbad	283.24264001	-04.71725179
    1114	6732620553733448320	283.33537463	-34.58099500	 16.285995	other   	 -      	Simbad	283.33537463	-34.58099500
    1115	4252211652496600832	283.45610605	-06.96314235	 16.911064	other   	 -      	Simbad	283.45610605	-06.96314235
    1116	6732394397933248256	283.59596105	-35.16123656	  9.299063	other   	 -      	Simbad	283.59596105	-35.16123656
    1117	4254160747373521280	283.60861255	-05.45318430	 15.559401	other   	 -      	Simbad	283.60861255	-05.45318430
    1118	6732818087870835840	283.70816509	-33.63164110	 13.809484	other   	 -      	Simbad	283.70816509	-33.63164110
    1119	4252165133781833600	283.74707379	-07.06388336	 11.241760	other   	 -      	Simbad	283.74707379	-07.06388336
    1120	4203567127771405312	283.97968120	-09.34842521	 12.591449	other   	 -      	Simbad	283.97968120	-09.34842521
    1121	6717115206393185664	284.03392459	-38.87512611	 15.708594	other   	 -      	Simbad	284.03392459	-38.87512611
    1122	4254076359848952064	284.16032193	-05.77885292	 17.361177	other   	 -      	Simbad	284.16032193	-05.77885292
    1123	6759943726928661632	284.28312708	-32.30098081	 17.440962	other   	 -      	Simbad	284.28312708	-32.30098081
    1124	6730847488150414208	284.43808335	-37.32729020	 13.870024	other   	 -      	Simbad	284.43808335	-37.32729020
    1125	6760371436961849600	284.67804180	-30.76469017	 17.358633	other   	 -      	Simbad	284.67804180	-30.76469017
    1126	6731507847962340608	284.83065675	-35.76350485	 14.058936	other   	 -      	Simbad	284.83065675	-35.76350485
    1127	4253802169131205248	285.09037962	-06.29639719	 13.412910	other   	 -      	Simbad	285.09037962	-06.29639719
    1128	6760112570684849408	285.14733701	-31.14889970	 15.979095	other   	 -      	Simbad	285.14733701	-31.14889970
    1129	6731202488668747904	285.59355617	-36.92750089	 16.552140	other   	 -      	Simbad	285.59355617	-36.92750089
    1130	6731205138664331392	285.70772255	-36.77334083	 14.573883	other   	 -      	Simbad	285.70772255	-36.77334083
    1131	4204478657265144704	285.95014564	-08.32798695	 11.290930	other   	 -      	Simbad	285.95014564	-08.32798695
    1132	6719197406534034048	286.25560966	-37.00120396	 16.498777	other   	 -      	Simbad	286.25560966	-37.00120396
    1133	6756714461270094336	286.61161577	-32.87364531	 15.446595	other   	 -      	Simbad	286.61161577	-32.87364531
    1134	4214956663791805568	293.40383268	-01.57475064	 15.144254	other   	 -      	Simbad	293.40383268	-01.57475064
    1135	4196266512299457664	297.19053782	-07.96279886	 12.524742	other   	 -      	Simbad	297.19053782	-07.96279886
    1136	4189628107767626368	297.54814332	-12.35055446	 15.807446	other   	 -      	Simbad	297.54814332	-12.35055446
    1137	4190548433357603712	297.60021456	-10.24094832	 17.437256	other   	 -      	Simbad	297.60021456	-10.24094832
    1138	4190543726073272320	297.79153379	-10.19845866	 16.071700	other   	 -      	Simbad	297.79153379	-10.19845866
    1139	4196022210256933504	298.56263409	-07.26348466	 10.956267	other   	 -      	Simbad	298.56263409	-07.26348466
    1140	4188570373282458368	298.77191360	-13.26174925	 17.062729	other   	 -      	Simbad	298.77191360	-13.26174925
    1141	4188502826333292288	298.88720864	-13.56287059	  9.175899	other   	 -      	Simbad	298.88720864	-13.56287059
    1142	4195378897179825408	298.95390087	-07.92104814	 14.692898	other   	 -      	Simbad	298.95390087	-07.92104814
    1143	4195696312440365440	299.61473839	-07.91675208	 16.851675	other   	 -      	Simbad	299.61473839	-07.91675208
    1144	4190675010335008768	300.56040373	-11.55678966	 18.046093	other   	 -      	Simbad	300.56040373	-11.55678966
    1145	4191904165553871104	300.73180971	-09.75414906	 17.946938	other   	 -      	Simbad	300.73180971	-09.75414906
    1146	6878700431640680448	301.02753095	-14.14408999	  9.725238	other   	 -      	Simbad	301.02753095	-14.14408999
    1147	6878700431640679808	301.02948974	-14.14378212	 15.961054	other   	 -      	Simbad	301.02948974	-14.14378212
    1148	4191572250481792768	301.39592851	-09.30614886	 10.384557	other   	 -      	Simbad	301.39592851	-09.30614886
    1149	4217002545684974208	302.02925018	-06.55462001	 15.708578	other   	 -      	Simbad	302.02925018	-06.55462001
    1150	6879319491047191296	303.46860927	-14.10237369	 17.168102	other   	 -      	Simbad	303.46860927	-14.10237369
    1151	4217130913663598848	303.50664093	-06.75111021	 11.580936	other   	 -      	Simbad	303.50664093	-06.75111021
    1152	4224030104313919232	303.97374157	-01.37197863	 11.890628	other   	 -      	Simbad	303.97374157	-01.37197863
    1153	4216200417588407680	305.75604086	-06.81950683	 17.338425	other   	 -      	Simbad	305.75604086	-06.81950683
    1154	4217656995617133568	306.96650436	-06.80614528	 10.421585	other   	 -      	Simbad	306.96650436	-06.80614528
    1155	4225901649197538944	307.51311555	-02.08476438	 17.178242	other   	 -      	Simbad	307.51311555	-02.08476438
    1156	4225832689202561024	307.68413479	-02.40742112	 16.653372	other   	 -      	Simbad	307.68413479	-02.40742112
    1157	4229560686453608192	308.19230707	-00.31620303	 15.886181	other   	 -      	Simbad	308.19230707	-00.31620303
    1158	4224926034493179648	309.25781362	-02.63979307	 17.601510	other   	 -      	Simbad	309.25781362	-02.63979307
    1159	4226191611029026816	309.32460047	-01.48373226	 14.464294	other   	 -      	Simbad	309.32460047	-01.48373226
    1160	4227860188642140544	310.77619785	-00.54407088	 15.790497	other   	 -      	Simbad	310.77619785	-00.54407088
    1161	1750816651978245248	311.12775171	+08.90751644	 11.373093	Pr_tail 	 -      	Simbad	311.12775171	+08.90751644
    1162	1750816656275568000	311.12888355	+08.90347525	 10.457141	Pr_tail 	 -      	Simbad	311.12888355	+08.90347525
    1163	6885342959337741184	316.79495360	-13.92314274	  6.930311	Pr_tail 	 -      	Simbad	316.79495360	-13.92314274
    1164	2165790314756978432	318.53181097	+49.41025634	 14.041807	Pr_tail 	 Contam.	Simbad	318.53181097	+49.41025634
    1165	2170861124950678784	321.56278554	+49.30504759	 14.735412	Pr_tail 	 -      	Simbad	321.56278554	+49.30504759
    1166	1978721532398766848	322.48398995	+48.90925979	 18.043930	Pr_tail 	 Contam.	Simbad	322.48398995	+48.90925979
    1167	1978445868531580160	323.57787003	+48.26489101	 16.711382	Pr_tail 	 -      	Simbad	323.57787003	+48.26489101
    1168	1978849732896887680	324.50716187	+48.83820466	 15.096219	Pr_tail 	 Contam.	Simbad	324.50716187	+48.83820466
    1169	1978906632625126400	324.80087414	+49.49616552	 17.103556	Pr_tail 	 -      	Simbad	324.80087414	+49.49616552
    1170	1979047610626921088	325.77958361	+50.28095178	 12.557903	Pr_tail 	 -      	Simbad	325.77958361	+50.28095178
    1171	1974650728035622272	326.31079191	+46.82724015	 12.020008	Pr_tail 	 -      	Simbad	326.31079191	+46.82724015
    1172	2173543349200848896	326.34900102	+54.10055101	 16.282328	Pr_tail 	 -      	Simbad	326.34900102	+54.10055101
    1173	2174714840172860928	327.07697133	+54.95057463	 18.139645	Pr_tail 	 -      	Simbad	327.07697133	+54.95057463
    1174	1974398394424385408	327.39073632	+46.28849914	 15.551878	Pr_tail 	 -      	Simbad	327.39073632	+46.28849914
    1175	1795943907717074304	327.60979458	+24.40807274	 12.772001	Pr_tail 	 -      	Simbad	327.60979458	+24.40807274
    1176	1799986197794486272	327.75560361	+27.34140514	 15.737898	Pr_tail 	 -      	Simbad	327.75560361	+27.34140514
    1177	1974734432661544320	328.36089886	+47.31606540	 16.407177	Pr_tail 	 Contam.	Simbad	328.36089886	+47.31606540
    1178	1979866781155820928	328.63695435	+50.73538434	 15.498891	Pr_tail 	 -      	Simbad	328.63695435	+50.73538434
    1179	1979766725594384256	328.70342512	+50.09846193	 17.387667	Pr_tail 	 -      	Simbad	328.70342512	+50.09846193
    1180	1947829275747165568	328.80139967	+33.13160407	 12.571181	Pr_tail 	 -      	Simbad	328.80139967	+33.13160407
    1181	1976474886555426560	329.30082264	+49.04139686	 17.390640	Pr_tail 	 -      	Simbad	329.30082264	+49.04139686
    1182	1981159944268378752	329.34792139	+52.69268659	 17.413190	Pr_tail 	 -      	Simbad	329.34792139	+52.69268659
    1183	1896058397093385088	329.36079660	+27.85517490	 16.105652	Pr_tail 	 -      	Simbad	329.36079660	+27.85517490
    1184	2724890053318383232	329.36093459	+08.13763235	 10.127286	Pr_tail 	 -      	Simbad	329.36093459	+08.13763235
    1185	1979608533359709312	329.42922234	+50.31819107	 16.339859	Pr_tail 	 -      	Simbad	329.42922234	+50.31819107
    1186	1781074941393024896	329.43196056	+21.26822223	 15.722366	Pr_tail 	 -      	Simbad	329.43196056	+21.26822223
    1187	1976396928609374336	329.54014848	+48.50333732	 15.741848	Pr_tail 	 -      	Simbad	329.54014848	+48.50333732
    1188	1782815021622869760	329.86881230	+22.67047983	 14.793801	Pr_tail 	 Contam.	Simbad	329.86881230	+22.67047983
    1189	1782814678025484160	329.89720163	+22.63769164	 11.358766	Pr_tail 	 -      	Simbad	329.89720163	+22.63769164
    1190	1980221270572937472	330.35558901	+51.14416843	 17.428293	Pr_tail 	 -      	Simbad	330.35558901	+51.14416843
    1191	1980391110760865792	330.45472404	+51.85489661	 17.626095	Pr_tail 	 -      	Simbad	330.45472404	+51.85489661
    1192	1980420179099806848	330.47309638	+52.27864430	 17.326084	Pr_tail 	 -      	Simbad	330.47309638	+52.27864430
    1193	2728164536385011712	330.53005380	+11.56812154	  7.635138	Pr_tail 	 -      	Simbad	330.53005380	+11.56812154
    1194	1975257594040212608	330.55918009	+46.80816266	 10.378565	Pr_tail 	 -      	Simbad	330.55918009	+46.80816266
    1195	1980016589613483648	330.72717732	+50.95112709	 15.752868	Pr_tail 	 Contam.	Simbad	330.72717732	+50.95112709
    1196	2005649882148603008	331.24698713	+55.08043998	  9.209380	Pr_tail 	 -      	Simbad	331.24698713	+55.08043998
    1197	2005649843474064768	331.27848847	+55.08334636	 12.387467	Pr_tail 	 -      	Simbad	331.27848847	+55.08334636
    1198	2004476359644546816	331.39644330	+52.80001428	  9.134737	Pr_tail 	 -      	Simbad	331.39644330	+52.80001428
    1199	1975769932101556864	331.47058287	+48.18809921	 15.350979	Pr_tail 	 Contam.	Simbad	331.47058287	+48.18809921
    1200	2005559859631674496	331.62839705	+54.36226081	 15.542681	Pr_tail 	 -      	Simbad	331.62839705	+54.36226081
    1201	1900396692021208448	331.76457489	+34.52172789	  7.116034	Pr_tail 	 -      	Simbad	331.76457489	+34.52172789
    1202	2004507798806391424	331.98917912	+53.10030876	 15.763105	Pr_tail 	 -      	Simbad	331.98917912	+53.10030876
    1203	1975394002200294528	332.23670454	+46.73403236	 15.865685	Pr_tail 	 -      	Simbad	332.23670454	+46.73403236
    1204	1976738258251413248	332.31200727	+49.64019360	  8.531783	Pr_tail 	 Contam.	Simbad	332.31200727	+49.64019360
    1205	1891978727917684480	332.47624524	+26.51883917	 14.850255	Pr_tail 	 Contam.	Simbad	332.47624524	+26.51883917
    1206	2004189730706664448	332.48559527	+52.19676144	 17.625692	Pr_tail 	 -      	Simbad	332.48559527	+52.19676144
    1207	1975500929709698560	332.57759394	+47.59022228	 13.049867	Pr_tail 	 -      	Simbad	332.57759394	+47.59022228
    1208	1975542367550534528	333.39000097	+47.65071046	 17.351952	Pr_tail 	 -      	Simbad	333.39000097	+47.65071046
    1209	2001126319512092544	333.46358020	+51.68493229	 15.621887	Pr_tail 	 -      	Simbad	333.46358020	+51.68493229
    1210	2004586654403158912	333.93116469	+53.68919070	 17.380074	Pr_tail 	 -      	Simbad	333.93116469	+53.68919070
    1211	2001256027524161408	334.61924739	+52.26203971	 16.049025	Pr_tail 	 -      	Simbad	334.61924739	+52.26203971
    1212	1905961938843819520	334.84913278	+35.73592496	 10.724367	Pr_tail 	 -      	Simbad	334.84913278	+35.73592496
    1213	1999665618306226944	334.96825215	+49.11480737	 16.020285	Pr_tail 	 -      	Simbad	334.96825215	+49.11480737
    1214	1987529380754898048	334.99215794	+48.06685492	 16.106655	Pr_tail 	 -      	Simbad	334.99215794	+48.06685492
    1215	2000977988519741184	335.10607605	+51.54972671	 14.286180	Pr_tail 	 -      	Simbad	335.10607605	+51.54972671
    1216	1962443060894128896	335.13356804	+46.50133988	 16.251749	Pr_tail 	 -      	Simbad	335.13356804	+46.50133988
    1217	2733735658723810560	335.21226249	+12.65765233	 15.587555	Pr_tail 	 -      	Simbad	335.21226249	+12.65765233
    1218	1987549859159314432	335.35219844	+48.06616873	  9.200106	Pr_tail 	 -      	Simbad	335.35219844	+48.06616873
    1219	1958732071707569792	335.44108916	+43.28514237	 16.408321	Pr_tail 	 -      	Simbad	335.44108916	+43.28514237
    1220	1986459933897072000	335.50503608	+46.57269419	  9.720930	Pr_tail 	 -      	Simbad	335.50503608	+46.57269419
    1221	2006058007121738752	335.61421469	+56.24373240	 16.677347	Pr_tail 	 -      	Simbad	335.61421469	+56.24373240
    1222	2000062228460812928	335.70333202	+50.29294412	 17.713257	Pr_tail 	 -      	Simbad	335.70333202	+50.29294412
    1223	2200332881281300224	335.75102866	+58.80535915	 18.695312	Pr_tail 	 Contam.	Simbad	335.75102866	+58.80535915
    1224	1879073038387395200	335.96619489	+25.40145503	 14.717971	Pr_tail 	 -      	Simbad	335.96619489	+25.40145503
    1225	1987643798683940736	336.04498685	+48.45478358	 14.615261	Pr_tail 	 -      	Simbad	336.04498685	+48.45478358
    1226	2737202212727684352	336.15640647	+16.89714494	  8.101254	Pr_tail 	 -      	Simbad	336.15640647	+16.89714494
    1227	1987450834393328256	336.29575897	+48.14315956	 13.545509	Pr_tail 	 -      	Simbad	336.29575897	+48.14315956
    1228	2001782384353668608	336.58345379	+53.36947639	 14.584232	Pr_tail 	 -      	Simbad	336.58345379	+53.36947639
    1229	2007796919114392064	336.91340363	+57.11235087	 15.784463	Pr_tail 	 -      	Simbad	336.91340363	+57.11235087
    1230	1957864969350573696	336.95924865	+42.86201567	 14.466288	Pr_tail 	 -      	Simbad	336.95924865	+42.86201567
    1231	1986234052975086720	337.06160838	+45.99252993	 15.516451	Pr_tail 	 -      	Simbad	337.06160838	+45.99252993
    1232	2001767437866283264	337.22249245	+53.59311990	 17.247790	Pr_tail 	 -      	Simbad	337.22249245	+53.59311990
    1233	2006669503070244224	337.36816893	+55.77279858	 17.261831	Pr_tail 	 -      	Simbad	337.36816893	+55.77279858
    1234	2001441879344015872	337.43181727	+52.40965076	 16.242250	Pr_tail 	 -      	Simbad	337.43181727	+52.40965076
    1235	1873525349389584768	337.45324816	+19.88400689	 15.606077	Pr_tail 	 -      	Simbad	337.45324816	+19.88400689
    1236	2000203794879814144	337.47606998	+50.37061448	 15.855217	Pr_tail 	 -      	Simbad	337.47606998	+50.37061448
    1237	1983205791793448576	337.47868933	+45.58771812	  9.536457	Pr_tail 	 -      	Simbad	337.47868933	+45.58771812
    1238	1988163798968743424	337.52414597	+49.77836107	 13.534122	Pr_tail 	 -      	Simbad	337.52414597	+49.77836107
    1239	1983234928851689984	337.55116505	+46.02437659	 10.306850	Pr_tail 	 -      	Simbad	337.55116505	+46.02437659
    1240	2736885652163348864	337.81468424	+17.16266378	 12.130856	Pr_tail 	 -      	Simbad	337.81468424	+17.16266378
    1241	2003051255128947072	338.21035814	+53.34291733	 16.003584	Pr_tail 	 -      	Simbad	338.21035814	+53.34291733
    1242	2006866663560075776	338.41998458	+56.62491590	  5.444267	Pr_tail 	 -      	Simbad	338.41998458	+56.62491590
    1243	2002162609213275904	339.02561017	+52.56534055	 16.097565	Pr_tail 	 -      	Simbad	339.02561017	+52.56534055
    1244	2002165976468011264	339.16778283	+52.72261078	 12.796703	Pr_tail 	 -      	Simbad	339.16778283	+52.72261078
    1245	1983669678323936128	339.32974283	+46.84919666	 16.059385	Pr_tail 	 -      	Simbad	339.32974283	+46.84919666
    1246	2003191889537868032	339.60526238	+54.12628867	 11.415022	Pr_tail 	 -      	Simbad	339.60526238	+54.12628867
    1247	1934103492280913536	339.85879449	+43.32647713	 15.250504	Pr_tail 	 -      	Simbad	339.85879449	+43.32647713
    1248	1933446602803363072	339.94916725	+42.43625377	 15.000742	Pr_tail 	 -      	Simbad	339.94916725	+42.43625377
    1249	2002290599238603648	340.23828896	+53.09405240	 13.884346	Pr_tail 	 -      	Simbad	340.23828896	+53.09405240
    1250	1983519771082745856	340.74646122	+46.69098732	 16.155996	Pr_tail 	 -      	Simbad	340.74646122	+46.69098732
    1251	2833611377980137984	341.16206409	+18.97138993	 17.263561	Pr_tail 	 -      	Simbad	341.16206409	+18.97138993
    1252	1982298935217622784	341.28356497	+44.55278966	 17.028470	Pr_tail 	 -      	Simbad	341.28356497	+44.55278966
    1253	1989734863644229632	341.66399468	+51.63696059	 15.455690	Pr_tail 	 -      	Simbad	341.66399468	+51.63696059
